topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
3,9,C1306306,Contracture of hip joint,contracture of hip joint,0.0016825374865728033,HP:0003273,Hip contracture
3,9,C0236826,Developmental expressive language disorder,expressive language delay,0.0016692001500047196,HP:0002474,Expressive language delay
3,9,C0003492,Aortic coarctation,,0.001634703051853369,HP:0001680,Coarctation of aorta
3,9,C0017181,Gastrointestinal Hemorrhage,,0.00161826876986635,HP:0002239,Gastrointestinal hemorrhage
3,9,C0029549,Other conditions due to autosomal anomalies, conditions due to autosomal anomalies,0.0016113109491201585,,
3,9,C0038218,Status Asthmaticus,,0.0016097274287097403,HP:0012653,Status Asthmaticus
3,9,C0869256,Mixed urinary incontinence,mixed urinary incontinence,0.0016061317862938152,HP:0000020,Urinary incontinence
3,9,C0009763,Conjunctivitis,,0.001589392813533854,HP:0000509,Conjunctivitis
3,9,C2349442,"Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus","variants of migraine, not elsewhere classified, ",0.0015637800212211766,,
3,9,C0477458,Other specified hearing loss, specified hearing loss,0.0015285831414143373,HP:0000365,Hearing impairment
3,9,C0018799,Heart Diseases,heart diseases,0.0015089600187641662,,
3,9,C0027498,Nausea and vomiting,,0.0014842968619156063,HP:0002017,Nausea and vomiting
3,9,C0311338,Fundus Albipunctatus,,0.001476868793260652,HP:0030642,Fundus albipunctatus
3,9,C0395861,Acute suppurative otitis media without spontaneous rupture of ear drum,acute suppurative otitis media ,0.0014585095530428357,HP:0000403,Recurrent otitis media
3,9,C0014130,Endocrine System Diseases,endocrine system diseases,0.0014577541962990496,HP:0000818,Abnormality of the endocrine system
3,9,C0266313,Allanson Pantzar McLeod syndrome,,0.0014570293768543907,HP:0008660,Renotubular dysgenesis
3,9,C0017332,Generalized Nonconvulsive Seizure Disorder,generalized nonconvulsive seizure disorder,0.001451199987203282,HP:0002197,Generalized seizures
3,9,C0158488,Other acquired deformities of ankle and foot, acquired deformities of ankle and foot,0.0014056545372582363,,
3,9,C0155540,Ear discharge,ear discharge,0.0014041395401141266,HP:0000598,Abnormality of the ear
3,9,C0080274,Urinary Retention,,0.0014037443583899637,HP:0000016,Urinary retention
3,9,C0008681,Chronic ethmoidal sinusitis,chronic ethmoidal sinusitis,0.0014012546537723073,HP:0000245,Abnormality of the paranasal sinuses
3,9,C0477972,Other specified congenital malformations of brain,phenotypic abnormality of brain,0.0013885145706758458,HP:0012443,Abnormality of brain morphology
3,9,C0011168,Deglutition Disorders,,0.0013554218347099755,HP:0002015,Dysphagia
3,9,C0036689,Streptococcal sore throat,streptococcal sore throat,0.0013472053239158384,,
3,9,C0392702,Abnormal involuntary movement,abnormal involuntary movement,0.0013322097975940743,HP:0004305,Involuntary movements
3,9,C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.001305503590687065,HP:0000646,Amblyopia
3,9,C0154598,Other specified nonpsychotic mental disorders following organic brain damage, specified nonpsychotic mental disorders following organic brain damage,0.0012969618416781216,,
3,9,C0152217,Exophoria,exophoria,0.0012969598697815073,,
3,9,C0401143,Allergic gastroenteritis and colitis,allergic gastroenteritis and colitis,0.0012928703017547278,HP:0012649,Increased inflammatory response
3,9,C0009806,Constipation,,0.0012887092450609356,HP:0002019,Constipation
3,9,C0028754,Obesity,,0.0012883250202865822,HP:0001513,Obesity
3,9,C0154712,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.0012487414511089918,,
3,9,C0155829,Enlargement of tonsil or adenoid,enlargement of tonsil or adenoid,0.0012471005772453708,HP:3000033,Abnormality of nasopharyngeal adenoids
3,9,C1879328,Blindness both eyes NOS (disorder),blindness both eyes nos (disorder),0.0012193667771304006,,
3,9,C0149523,Acute cystitis,acute cystitis,0.0011898542153965118,HP:0012786,Recurrent cystitis
3,9,C0153989,Benign neoplasm of skin of hip and lower limb,benign neoplasm of skin of hip and lower limb,0.0011857418414575993,,
3,9,C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.0011828476071688338,HP:0001250,Seizures
3,9,C0040485,Torticollis,,0.0011449736598639554,HP:0000473,Torticollis
3,9,C0375026,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,viral and chlamydial infection in conditions classified elsewhere and of  site,0.001134998647370518,,
3,9,C0040702,Transient Tic Disorder,transient tic disorder,0.001134941611371159,HP:0100033,Tics
3,9,C0153986,Benign neoplasm of scalp and skin of neck,benign neoplasm of scalp and skin of neck,0.0010986140294016403,HP:0008069,Neoplasm of the skin
3,9,C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.0010922906489856067,HP:0002360,Sleep disturbance
3,9,C0392477,Congenital flat foot,congenital flat foot,0.0010866922535994084,HP:0001838,Rocker bottom foot
3,9,C0869515,"Precocious sexual development and puberty, NEC in ICD9CM_2014","precocious puberty,",0.0010863327337253437,HP:0000826,Precocious puberty
3,9,C0023520,Leukodystrophy,,0.0010836100917595301,HP:0002415,Leukodystrophy
3,9,C0027765,nervous system disorder,nervous system disorder,0.001083007503721046,HP:0000707,Abnormality of the nervous system
3,9,C0029124,Optic Atrophy,,0.0010815013102988746,HP:0000648,Optic atrophy
3,9,C0154722,"Epilepsy, unspecified, with intractable epilepsy","epilepsy, , ",0.001078528733666253,HP:0001250,Seizures
3,9,C0079157,Reduction deformities of brain,reduction deformities of brain,0.0010751558999982152,HP:0012443,Abnormality of brain morphology
3,9,C0221539,Transient alteration of awareness,transient alteration of awareness,0.001047760482912159,,
3,9,C0236827,Mixed receptive-expressive language disorder,language delay,0.0010438114003820294,HP:0000750,Delayed speech and language development
3,9,C0017601,Glaucoma,,0.0010337316620284847,HP:0000501,Glaucoma
3,9,C0477973,Spina bifida with hydrocephalus,spina bifida ,0.0010294105246458267,HP:0002414,Spina bifida
3,9,C0035344,Retinopathy of Prematurity,retinopathy of prematurity,0.0010290487904348,HP:0000479,Abnormality of the retina
3,9,C0021843,Intestinal Obstruction,,0.0010288865067829094,HP:0005214,Intestinal obstruction
3,9,C0154623,Unspecified emotional disturbance of childhood or adolescence, emotional disturbance ,0.0010287199282658964,HP:0100851,Abnormal emotion/affect behavior
3,9,C0546826,Dermatophytosis of the body,dermatophytosis of the body,0.0010204051672747165,,
3,9,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.0010137221858407231,HP:0000708,Behavioral abnormality
3,10,C1263846,Attention deficit hyperactivity disorder,,0.1401571290162395,HP:0007018,Attention deficit hyperactivity disorder
3,10,C0159047,Symbolic dysfunction,impaired social interactions,0.055107854684949914,HP:0000735,Impaired social interactions
3,10,C0028754,Obesity,,0.024299899465499566,HP:0001513,Obesity
3,10,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.023173667031032224,HP:0002099,Asthma
3,10,C0424605,Developmental delay (disorder),developmental delay (disorder),0.017426639373547197,HP:0001263,Global developmental delay
3,10,C2712343,ALLERGIC RHINITIS NEC in ICD9CM,allergic rhinitis,0.015090707355008684,HP:0003193,Allergic rhinitis
3,10,C0011334,Dental caries,,0.013890089444888103,HP:0000670,Carious teeth
3,10,C0018621,Hay fever,,0.013365046637098615,HP:0012395,Seasonal allergy
3,10,C0086438,Hypogammaglobulinemia,hypogammaglobulinemia,0.013188631983498452,HP:0004313,Decreased antibody level in blood
3,10,C0155878,Extrinsic asthma without mention of status asthmaticus,extrinsic asthma ,0.011734201630471468,HP:0002099,Asthma
3,10,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.011370427962263781,HP:0011948,Acute respiratory tract infection
3,10,C0477975,Other specified congenital malformations of spinal cord,phenotypic abnormality of spinal cord,0.011062525612323494,HP:0002143,Abnormality of the spinal cord
3,10,C0158534,"Spina bifida without mention of hydrocephalus, site unspecified",spina bifida ,0.0106598735088242,HP:0002414,Spina bifida
3,10,C0013415,Dysthymic Disorder,dysthymic disorder,0.009628992265078158,HP:0000716,Depression
3,10,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.008029515857137359,HP:0002719,Recurrent infections
3,10,C0494831,Other atopic dermatitis, atopic dermatitis,0.007853048811173637,HP:0001047,Atopic dermatitis
3,10,C0270549,Generalized Anxiety Disorder,generalized anxiety disorder,0.0076637047974300225,HP:0100851,Abnormal emotion/affect behavior
3,10,C0010200,Coughing,,0.007626938260225224,HP:0012735,Cough
3,10,C0375487,"Contact dermatitis and other eczema, unspecified cause","contact dermatitis and  eczema,  cause",0.006882902364134106,HP:0001047,Atopic dermatitis
3,10,C0018681,Headache,,0.0066779102514143785,HP:0002315,Headache
3,10,C0005697,Neurogenic Urinary Bladder,,0.006438961127206152,HP:0000011,Neurogenic bladder
3,10,C0001344,Acute pharyngitis,acute pharyngitis,0.006291126717372277,HP:0012649,Increased inflammatory response
3,10,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.006240730537146021,HP:0000729,Autistic behavior
3,10,C2607914,Allergic rhinitis (disorder),,0.00617006768375457,HP:0003193,Allergic rhinitis
3,10,C1456066,Allergic rhinitis due to animal (cat) (dog) hair and dander,allergic rhinitis due to animal (cat) (dog) hair and dander,0.005954239207821504,,
3,10,C0029882,Otitis Media,,0.005549315838506675,HP:0000388,Otitis media
3,10,C0868892,"Depressive disorder, NEC in ICD9CM_2014","depressive disorder,",0.005248908184456975,HP:0000716,Depression
3,10,C0009447,Common Variable Immunodeficiency,immunodeficiency,0.0048694005385888466,HP:0002721,Immunodeficiency
3,10,C0015230,Exanthema,,0.004693037132597511,HP:0000988,Skin rash
3,10,C0019693,HIV Infections,hiv infections,0.004402167589567013,HP:0002719,Recurrent infections
3,10,C2911066,"Body mass index (BMI) pediatric, greater than or equal to 95th percentile for age","body mass index (bmi) pediatric, greater than or equal to 95th percentile for age",0.004400249944884061,HP:0001518,Small for gestational age
3,10,C0036689,Streptococcal sore throat,streptococcal sore throat,0.004348281681611081,,
3,10,C0017168,Gastroesophageal reflux disease,,0.004331157206629212,HP:0002020,Gastroesophageal reflux
3,10,C0478095,Other specified congenital malformations,phenotypic abnormality,0.004301018130910599,HP:0000118,Phenotypic abnormality
3,10,C0001541,Adjustment disorder with mixed disturbance of emotions AND conduct,adjustment disorder ,0.004071189398966105,HP:0000708,Behavioral abnormality
3,10,C0040188,Tic disorder,tic disorder,0.004015581383323405,HP:0100033,Tics
3,10,C0012767,Tooth eruption disorder,tooth eruption disorder,0.004012152119059147,HP:0006292,Abnormality of dental eruption
3,10,C0029543,Other chronic allergic conjunctivitis, chronic allergic conjunctivitis,0.003978389609902873,HP:0007879,Allergic conjunctivitis
3,10,C0431319,Lumbar spina bifida with hydrocephalus,lumbar spina bifida ,0.003946561530667165,,
3,10,C0375162,"Schizo-affective type schizophrenia, unspecified state"," schizophrenia,  state",0.003814318551522558,,
3,10,C0028756,"Obesity, Morbid","obesity, ",0.0037552683392529924,HP:0001513,Obesity
3,10,C0392440,Acquired acanthosis nigricans,acquired acanthosis nigricans,0.0036702593552127,HP:0000956,Acanthosis nigricans
3,10,C0027092,Myopia,,0.0034860926389765436,HP:0000545,Myopia
3,10,C0520679,"Sleep Apnea, Obstructive",,0.0034352603914317545,HP:0002870,Obstructive sleep apnea
3,10,C0037315,Sleep Apnea Syndromes,,0.0033655275284423993,HP:0010535,Sleep apnea
3,10,C0700613,Anxiety state,anxiety,0.003186031722585931,HP:0000739,Anxiety
3,10,C0494843,Ingestion dermatitis due to food,ingestion dermatitis due to food,0.003125093046981425,,
3,10,C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.003060425922931135,HP:0030148,Heart murmur
3,10,C0497406,Overweight,overweight,0.0030017247497959214,HP:0004323,Abnormality of body weight
3,10,C0477973,Spina bifida with hydrocephalus,spina bifida ,0.002839620643305164,HP:0002414,Spina bifida
3,10,C0005586,Bipolar Disorder,,0.002830338385474352,HP:0007302,Bipolar affective disorder
3,10,C0343642,"Viral warts, unspecified","viral warts, ",0.0028012749712270774,HP:0200043,Verrucae
3,10,C0264156,Acquired unequal leg length,acquired unequal leg length,0.0027741621953952917,,
3,10,C0155831,Hypertrophy of tonsils alone,hypertrophy of tonsils alone,0.0027000315114809317,HP:0100765,Abnormality of the tonsils
3,10,C1456434,Episodic mood disorder, depression,0.002681692775651284,HP:0000716,Depression
3,10,C0018965,Hematuria,,0.0026627597038123194,HP:0000790,Hematuria
3,10,C0149516,Chronic sinusitis,,0.002647165459477073,HP:0011109,Chronic sinusitis
3,10,C0348719,Other dental caries, dental caries,0.002629311728245831,HP:0000670,Carious teeth
3,10,C0155829,Enlargement of tonsil or adenoid,enlargement of tonsil or adenoid,0.0025645615629669174,HP:3000033,Abnormality of nasopharyngeal adenoids
3,10,C0339002,"Attention-Deficit/Hyperactivity Disorder, Predominantly Inattentive Type","attention-deficit/hyperactivity disorder, predominantly inattentive type",0.002549897228929399,HP:0007018,Attention deficit hyperactivity disorder
3,10,C0154637,"psychic; factor, associated with diseases classified elsewhere","psychic; factor, associated ",0.0024941666174034295,,
3,10,C0149517,Chronic tonsillitis,chronic tonsillitis,0.002448740939952308,HP:0012649,Increased inflammatory response
3,10,C0339951,"Pneumonia, organism unspecified","pneumonia, ",0.002344965092434221,HP:0002090,Pneumonia
3,10,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.0023304528818432627,HP:0000750,Delayed speech and language development
3,10,C0009806,Constipation,,0.0023216910428844476,HP:0002019,Constipation
3,10,C0154411,Moderate recurrent major depression,moderate recurrent major depression,0.002287139089713027,,
3,10,C0149654,Conduct Disorder,oppositional defiant disorder,0.002270350859973923,HP:0010865,Oppositional defiant disorder
3,10,C0154276,Other selective immunoglobulin deficiencies, selective immunoglobulin deficiencies,0.002245286339352908,HP:0003460,Total immunoglobulin A deficiency
3,10,C0375489,Other dyschromia, dyschromia,0.0021984263429255043,HP:0011121,Abnormality of skin morphology
3,10,C0000737,Abdominal Pain,,0.002169686723884294,HP:0002027,Abdominal pain
3,10,C0236816,"Stress Disorders, Traumatic, Acute","stress disorders, traumatic, acute",0.00216460327182225,,
3,10,C0395861,Acute suppurative otitis media without spontaneous rupture of ear drum,acute suppurative otitis media ,0.0021251955465030207,HP:0000403,Recurrent otitis media
3,10,C0011991,Diarrhea,,0.0021066675947780883,HP:0002014,Diarrhea
3,10,C0038218,Status Asthmaticus,,0.0020652222046127237,HP:0012653,Status Asthmaticus
3,10,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.0020489756667808282,HP:0004370,Abnormality of temperature regulation
3,10,C0700625,"Allergy, unspecified, NEC in ICD9CM","allergy, ,",0.001986442037041554,HP:0012393,Allergy
3,10,C0155537,Impaired auditory discrimination,impaired auditory discrimination,0.0019454909777674597,HP:0000364,Hearing abnormality
3,10,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.0018808738220345855,HP:0004386,Gastrointestinal inflammation
3,10,C0010676,Cystic fibrosis without mention of meconium ileus,cystic fibrosis ,0.001873215266537696,,
3,10,C1279224,"Infectious colitis, enteritis and gastroenteritis","infectious colitis, enteritis and gastroenteritis",0.0018496250160592433,HP:0002583,Colitis
3,10,C0153986,Benign neoplasm of scalp and skin of neck,benign neoplasm of scalp and skin of neck,0.0018049734031760803,HP:0008069,Neoplasm of the skin
3,10,C0375703,Anaphylactic shock due to unspecified food,anaphylactic shock due to  food,0.0017883791757645339,,
3,10,C1384666,hearing impairment,,0.001783036648856199,HP:0000365,Hearing impairment
3,10,C0003811,Cardiac Arrhythmia,,0.0017669678896000773,HP:0011675,Arrhythmia
3,10,C0014868,Esophagitis,,0.0017543510152981264,HP:0100633,Esophagitis
3,10,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.0017204944253768361,HP:0001263,Global developmental delay
3,10,C0040433,Tooth Crowding,,0.0016912741140652219,HP:0000678,Dental crowding
3,10,C0037317,Sleep disturbances,,0.001686922761095367,HP:0002360,Sleep disturbance
3,10,C0013404,Dyspnea,,0.001666622963975922,HP:0002880,Respiratory difficulties
3,10,C0495615,Congenital abnormality of skull and face bones,congenital abnormality of skull and face bones,0.0016512025576330186,HP:0000929,Abnormality of the skull
3,10,C0029579,OTHER LUNG DISEASE NEC in ICD9CM, lung disease,0.0015769314580237638,HP:0002088,Abnormality of the lung
3,10,C0009763,Conjunctivitis,,0.0014350043780735969,HP:0000509,Conjunctivitis
3,10,C0009733,"Tracheoesophageal fistula, esophageal atresia and stenosis","tracheoesophageal fistula, esophageal atresia and stenosis",0.0014263170386717727,HP:0002575,Tracheoesophageal fistula
3,10,C0149526,Allergic urticaria,allergic urticaria,0.0014120356126680043,HP:0001025,Urticaria
3,10,C2874892,"Bipolar disorder, current episode mixed, moderate","bipolar disorder,  mixed, moderate",0.0013725937676705117,HP:0007302,Bipolar affective disorder
3,10,C0406047,Local infection skin/subcut tissue NOS,local infection skin/subcut tissue nos,0.001365621985569624,,
3,10,C0008681,Chronic ethmoidal sinusitis,chronic ethmoidal sinusitis,0.0013588470300617246,HP:0000245,Abnormality of the paranasal sinuses
3,10,C0030196,Pain in limb,,0.0013526263355859356,HP:0009763,Limb pain
3,10,C0021051,Immunologic Deficiency Syndromes,,0.0013399798829354754,HP:0002721,Immunodeficiency
3,10,C0162429,Malnutrition,,0.00131183544644744,HP:0004395,Malnutrition
3,10,C0264492,Chronic respiratory failure,chronic respiratory failure,0.0013005581504697157,HP:0002878,Respiratory failure
3,10,C0236794,Panic disorder without agoraphobia,panic disorder ,0.001300376086284945,HP:0000708,Behavioral abnormality
3,10,C0155879,Extrinsic asthma with status asthmaticus,extrinsic asthma ,0.0012779199562829853,HP:0002099,Asthma
3,10,C0007459,Cauda equina syndrome with neurogenic bladder,cauda equina syndrome ,0.0012720426721251794,HP:0009830,Peripheral neuropathy
3,10,C0546884,Hypovolemia,,0.0012506680957746427,HP:0011106,Hypovolemia
3,10,C0029546,Other chronic nonalcoholic liver disease, chronic nonalcoholic liver disease,0.0012431633823886757,HP:0001392,Abnormality of the liver
3,10,C0029844,Other specified visual disturbances, specified visual disturbances,0.0012359767628298947,,
3,10,C0029581,Other disease of nasal cavity and sinuses, disease of nasal cavity and sinuses,0.0012353901422811244,HP:0000366,Abnormality of the nose
3,10,C0020490,Hyperopia,,0.001223203756243338,HP:0000540,Hypermetropia
3,10,C0375777,Infection with microorganisms resistant to penicillins,infection ,0.001211196258625147,HP:0002719,Recurrent infections
3,10,C1176339,extrinsic asthma with acute exacerbation,extrinsic asthma ,0.0011860806841053131,HP:0002099,Asthma
3,10,C0008677,"Bronchitis, Chronic",,0.00118600348197699,HP:0004469,Chronic bronchitis
3,10,C1176342,"Asthma, unspecified type, with (acute) exacerbation","asthma,  type, ",0.0011858450988232487,HP:0002099,Asthma
3,10,C0878691,Dementia in conditions classified elsewhere without behavioral disturbance,dementia in conditions classified elsewhere ,0.0011616964774260991,,
3,10,C0154227,"malnutrition; degree, moderate","malnutrition; degree, moderate",0.001161668774410437,,
3,10,C0038002,Splenomegaly,,0.0011616480669633677,HP:0001744,Splenomegaly
3,10,C0014869,Peptic Esophagitis,peptic esophagitis,0.001126181102405107,HP:0100633,Esophagitis
3,10,C0021355,Infective otitis externa,infective otitis externa,0.0011212140195238879,HP:0000388,Otitis media
3,10,C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.0011203008893606108,HP:0002360,Sleep disturbance
3,10,C0042024,Urinary Incontinence,,0.001102896696500719,HP:0000020,Urinary incontinence
3,10,C0033687,Proteinuria,,0.0010728571191980384,HP:0000093,Proteinuria
3,10,C0456017,Chronic respiratory disease in perinatal period,chronic respiratory disease in perinatal period,0.00107212177875352,,
3,10,C0154446,"Infantile autism, current or active state"," autism, ",0.0010574135773772928,HP:0000717,Autism
3,10,C0149512,Acute sinusitis,,0.0010524492643154573,HP:0000255,Acute sinusitis
3,10,C0029776,Other specified disorders of bladder, specified disorders of bladder,0.0010482648664511685,,
3,10,C0022581,Acquired keratoderma,acquired keratoderma,0.0010479828931466322,HP:0000982,Palmoplantar keratoderma
3,10,C0026393,Molluscum Contagiosum,molluscum contagiosum,0.0010474777461736762,HP:0000951,Abnormality of the skin
3,10,C0030252,Palpitations,,0.0010465619387046417,HP:0001962,Palpitations
3,10,C0375113,"Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled",diabetes mellitus ,0.0010328420375694826,HP:0000819,Diabetes mellitus
3,11,C1263846,Attention deficit hyperactivity disorder,,0.2576402303607733,HP:0007018,Attention deficit hyperactivity disorder
3,11,C0700613,Anxiety state,anxiety,0.0951192431585581,HP:0000739,Anxiety
3,11,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.07396049343400769,HP:0000709,Psychosis
3,11,C1456434,Episodic mood disorder, depression,0.046261688510671195,HP:0000716,Depression
3,11,C0868892,"Depressive disorder, NEC in ICD9CM_2014","depressive disorder,",0.02812299964983882,HP:0000716,Depression
3,11,C0424605,Developmental delay (disorder),developmental delay (disorder),0.02631618930514403,HP:0001263,Global developmental delay
3,11,C0149654,Conduct Disorder,oppositional defiant disorder,0.025517217296089568,HP:0010865,Oppositional defiant disorder
3,11,C0339002,"Attention-Deficit/Hyperactivity Disorder, Predominantly Inattentive Type","attention-deficit/hyperactivity disorder, predominantly inattentive type",0.020091011182094498,HP:0007018,Attention deficit hyperactivity disorder
3,11,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.01844187603748456,HP:0001263,Global developmental delay
3,11,C0033975,Psychotic Disorders,,0.01421049278865115,HP:0000709,Psychosis
3,11,C0040517,Gilles de la Tourette syndrome,gilles de la tourette syndrome,0.012944505209826875,,
3,11,C0270549,Generalized Anxiety Disorder,generalized anxiety disorder,0.011776514572531649,HP:0100851,Abnormal emotion/affect behavior
3,11,C0005586,Bipolar Disorder,,0.010206380142264946,HP:0007302,Bipolar affective disorder
3,11,C0038436,Post-Traumatic Stress Disorder,post-traumatic stress disorder,0.009628213775139425,,
3,11,C0040188,Tic disorder,tic disorder,0.008430378659442954,HP:0100033,Tics
3,11,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.007868817822342286,HP:0002099,Asthma
3,11,C0003811,Cardiac Arrhythmia,,0.006288519828206292,HP:0011675,Arrhythmia
3,11,C0029588,Other disorders of impulse control, disorders of impulse control,0.006227884264409931,HP:0012638,Abnormality of nervous system physiology
3,11,C0028768,Obsessive-Compulsive Disorder,obsessive-compulsive disorder,0.004827131981403605,HP:0000722,Obsessive-compulsive behavior
3,11,C0021122,"Disruptive, Impulse Control, and Conduct Disorders","disruptive, impulse control, and oppositional defiant disorders",0.004709176229368794,,
3,11,C0013415,Dysthymic Disorder,dysthymic disorder,0.004672104466141023,HP:0000716,Depression
3,11,C0010676,Cystic fibrosis without mention of meconium ileus,cystic fibrosis ,0.004641276456343345,,
3,11,C0154588,Adjustment disorder with mixed anxiety and depressed mood,adjustment disorder ,0.004619360664763219,HP:0000708,Behavioral abnormality
3,11,C0002019,Dyslexia and alexia,dyslexia,0.004353654506179941,HP:0010522,Dyslexia
3,11,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.004331686068985487,HP:0000708,Behavioral abnormality
3,11,C2921027,adult onset fluency disorder,stuttering,0.00389468852273453,,
3,11,C0158441,Slipped upper femoral epiphysis,slipped upper femoral epiphysis,0.0036252807085451143,HP:0006461,Proximal femoral epiphysiolysis
3,11,C0001541,Adjustment disorder with mixed disturbance of emotions AND conduct,adjustment disorder ,0.003496360466395619,HP:0000708,Behavioral abnormality
3,11,C0018939,Hematological Disease,hematological disease,0.0033539688748939122,HP:0001871,Abnormality of blood and blood-forming tissues
3,11,C0020676,Hypothyroidism,,0.003347542296748365,HP:0000821,Hypothyroidism
3,11,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.003330088811406624,HP:0011948,Acute respiratory tract infection
3,11,C0018681,Headache,,0.00321276718597991,HP:0002315,Headache
3,11,C0154411,Moderate recurrent major depression,moderate recurrent major depression,0.0029579666920525735,,
3,11,C0024517,Single major depressive episode,single major depressive episode,0.0029492714959965588,HP:0000708,Behavioral abnormality
3,11,C0001539,Adjustment disorder with depressed mood,adjustment disorder ,0.002946952060859687,HP:0000708,Behavioral abnormality
3,11,C0027092,Myopia,,0.0029326959965637225,HP:0000545,Myopia
3,11,C0348815,Cystic fibrosis with pulmonary manifestations,cystic fibrosis ,0.0028945563264457163,,
3,11,C0028754,Obesity,,0.002837467049734449,HP:0001513,Obesity
3,11,C0156109,"Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified (not specified as recurrent)","inguinal hernia, ",0.0025809196226091926,HP:0000023,Inguinal hernia
3,11,C0152217,Exophoria,exophoria,0.0025313743917237054,,
3,11,C0154634,Mixed development disorder,neurodevelopmental delay,0.0025017581968831766,HP:0012758,Neurodevelopmental delay
3,11,C0375189,"Undersocialized conduct disorder, aggressive type, unspecified","undersocialized oppositional defiant disorder, aggressive type, ",0.0024643176356511994,,
3,11,C0149516,Chronic sinusitis,,0.0023464017336515554,HP:0011109,Chronic sinusitis
3,11,C0920296,Developmental reading disorder,developmental reading disorder,0.0021291072224739046,,
3,11,C0338984,Residual infantile autism,residual  autism,0.002015405228780462,HP:0000729,Autistic behavior
3,11,C0701163,Adrenogenital disorder,adrenogenital disorder,0.001943796035685622,HP:0012243,Abnormal genital system morphology
3,11,C1456307,"Bipolar I disorder, most recent episode (or current) unspecified","bipolar disorder,  ",0.00189323438090605,HP:0007302,Bipolar affective disorder
3,11,C0149881,Epididymo-orchitis,epididymo-orchitis,0.001891154948311461,HP:0000031,Epididymitis
3,11,C0270307,Overanxious disorder of childhood,anxiety of ,0.001816345083137769,HP:0000739,Anxiety
3,11,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.0018096147904540527,HP:0000729,Autistic behavior
3,11,C0375487,"Contact dermatitis and other eczema, unspecified cause","contact dermatitis and  eczema,  cause",0.0017241998742430259,HP:0001047,Atopic dermatitis
3,11,C0236827,Mixed receptive-expressive language disorder,language delay,0.0017046066613291943,HP:0000750,Delayed speech and language development
3,11,C1561815,"Hypersomnia with sleep apnea, unspecified",hypersomnia ,0.0015950011615810636,HP:0100786,Hypersomnia
3,11,C0178879,Urinary tract obstruction,urinary tract obstruction,0.0014323666108737101,,
3,11,C0000768,Congenital Abnormality,congenital abnormality,0.0014262788701224934,,
3,11,C0154613,Disturbance of emotions specific to childhood and adolescence,disturbance of emotions ,0.0014000273859339236,HP:0100851,Abnormal emotion/affect behavior
3,11,C0010200,Coughing,,0.0013275137713406983,HP:0012735,Cough
3,11,C0154409,Recurrent major depressive episodes,recurrent major depressive episodes,0.001308305806640329,HP:0000708,Behavioral abnormality
3,11,C0375193,Other conduct disorders, oppositional defiant disorders,0.0012704149235974033,HP:0010865,Oppositional defiant disorder
3,11,C0236826,Developmental expressive language disorder,expressive language delay,0.0012577650041323558,HP:0002474,Expressive language delay
3,11,C0022735,Klinefelter Syndrome,klinefelter syndrome,0.0012510083300273432,HP:0000078,Abnormality of the genital system
3,11,C0037315,Sleep Apnea Syndromes,,0.0012087959509160244,HP:0010535,Sleep apnea
3,11,C0042268,Vaginitis and vulvovaginitis,vaginitis and vulvovaginitis,0.001208697272603331,HP:0030683,Vaginitis
3,11,C0001344,Acute pharyngitis,acute pharyngitis,0.0011887144959271741,HP:0012649,Increased inflammatory response
3,11,C0031212,Personality Disorders,,0.0011695611748239359,HP:0012075,Personality disorder
