topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
3,6,C1263846,Attention deficit hyperactivity disorder,,0.29221542866150485,HP:0007018,Attention deficit hyperactivity disorder
3,6,C0011757,Developmental Coordination Disorder,motor delay,0.06615646405608117,HP:0001270,Motor delay
3,6,C0700613,Anxiety state,anxiety,0.061084418791908186,HP:0000739,Anxiety
3,6,C0424605,Developmental delay (disorder),developmental delay (disorder),0.03738249331214175,HP:0001263,Global developmental delay
3,6,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.031444308905521454,HP:0000708,Behavioral abnormality
3,6,C0236826,Developmental expressive language disorder,expressive language delay,0.024256458636829518,HP:0002474,Expressive language delay
3,6,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.01969984407379229,HP:0001263,Global developmental delay
3,6,C1456434,Episodic mood disorder, depression,0.018158160315920064,HP:0000716,Depression
3,6,C0040188,Tic disorder,tic disorder,0.012030301730123136,HP:0100033,Tics
3,6,C1384666,hearing impairment,,0.006926704908215569,HP:0000365,Hearing impairment
3,6,C0038436,Post-Traumatic Stress Disorder,post-traumatic stress disorder,0.006321092657472488,,
3,6,C0042023,Increased frequency of micturition,,0.004324048415703564,HP:0100515,Pollakisuria
3,6,C0037317,Sleep disturbances,,0.0031173251926166607,HP:0002360,Sleep disturbance
3,6,C0477458,Other specified hearing loss, specified hearing loss,0.0029632560329084824,HP:0000365,Hearing impairment
3,6,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.002614527800720278,HP:0011948,Acute respiratory tract infection
3,6,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.002113649372616825,HP:0004386,Gastrointestinal inflammation
3,6,C0375026,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,viral and chlamydial infection in conditions classified elsewhere and of  site,0.0020809139195300903,,
3,6,C0003811,Cardiac Arrhythmia,,0.0019631109950923437,HP:0011675,Arrhythmia
3,6,C0154623,Unspecified emotional disturbance of childhood or adolescence, emotional disturbance ,0.0015900509891540867,HP:0100851,Abnormal emotion/affect behavior
3,7,C1263846,Attention deficit hyperactivity disorder,,0.29446597538706987,HP:0007018,Attention deficit hyperactivity disorder
3,7,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.22190947053602436,HP:0000729,Autistic behavior
3,7,C0424605,Developmental delay (disorder),developmental delay (disorder),0.048420275966309774,HP:0001263,Global developmental delay
3,7,C0011757,Developmental Coordination Disorder,motor delay,0.02789612673207184,HP:0001270,Motor delay
3,7,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.023920353066976256,HP:0000708,Behavioral abnormality
3,7,C0236826,Developmental expressive language disorder,expressive language delay,0.020876708288726998,HP:0002474,Expressive language delay
3,7,C1456434,Episodic mood disorder, depression,0.01970428957260855,HP:0000716,Depression
3,7,C0004352,Autistic Disorder,,0.017238668288291664,HP:0000717,Autism
3,7,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.017172952947828623,HP:0001263,Global developmental delay
3,7,C0271468,Eustachian tube disorder,eustachian tube disorder,0.01704686773516473,HP:0040115,Abnormality of the Eustachian tube
3,7,C0155546,Middle ear conductive hearing loss,middle ear conductive hearing loss,0.014645454503147356,HP:0000405,Conductive hearing impairment
3,7,C0155422,"Chronic serous otitis media, simple or unspecified","chronic serous otitis media, simple or ",0.012336746089951027,,
3,7,C0029882,Otitis Media,,0.011388597865891473,HP:0000388,Otitis media
3,7,C1384666,hearing impairment,,0.008397203600909581,HP:0000365,Hearing impairment
3,7,C0040188,Tic disorder,tic disorder,0.007536242481461891,HP:0100033,Tics
3,7,C0155427,Other and unspecified chronic nonsuppurative otitis media, and  chronic nonsuppurative otitis media,0.007304769881250234,HP:0000389,Chronic otitis media
3,7,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.005388456764507816,HP:0000750,Delayed speech and language development
3,7,C1455742,Chronic mucoid otitis media,chronic mucoid otitis media,0.005375947592140149,,
3,7,C0027765,nervous system disorder,nervous system disorder,0.004152094331508679,HP:0000707,Abnormality of the nervous system
3,7,C0477458,Other specified hearing loss, specified hearing loss,0.0036479201536075657,HP:0000365,Hearing impairment
3,7,C0395861,Acute suppurative otitis media without spontaneous rupture of ear drum,acute suppurative otitis media ,0.0034941397531798603,HP:0000403,Recurrent otitis media
3,7,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.003352777473652943,HP:0002719,Recurrent infections
3,7,C0920296,Developmental reading disorder,developmental reading disorder,0.0030613127081379706,,
3,7,C0018777,Conductive hearing loss,,0.002571343304302127,HP:0000405,Conductive hearing impairment
3,7,C0154632,Developmental speech or language disorder,delayed speech or language disorder,0.00256652049400046,HP:0000750,Delayed speech and language development
3,7,C0004106,Astigmatism,,0.00254989921208469,HP:0000483,Astigmatism
3,7,C0000737,Abdominal Pain,,0.0021150264963325357,HP:0002027,Abdominal pain
3,7,C0010200,Coughing,,0.0018530100095850187,HP:0012735,Cough
3,7,C0149825,Hypertrophy of adenoids,abnormal size nasopharyngeal adenoids,0.0018060761102052124,HP:3000033,Abnormality of nasopharyngeal adenoids
3,7,C0344304,Generalized abdominal pain,generalized abdominal pain,0.0016178418454536045,,
3,7,C1279224,"Infectious colitis, enteritis and gastroenteritis","infectious colitis, enteritis and gastroenteritis",0.0015217809932820587,HP:0002583,Colitis
3,7,C0038436,Post-Traumatic Stress Disorder,post-traumatic stress disorder,0.0013351595011124025,,
3,7,C0728950,Vomiting alone,vomiting alone,0.0013152474906404283,HP:0002013,Vomiting
3,7,C0037785,Specific developmental disorder,specific developmental disorder,0.0012049730498086368,HP:0000729,Autistic behavior
3,7,C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.0010679335171672644,HP:0002360,Sleep disturbance
3,8,C1263846,Attention deficit hyperactivity disorder,,0.47575348122856903,HP:0007018,Attention deficit hyperactivity disorder
3,8,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.31947733469372425,HP:0000729,Autistic behavior
3,8,C0424605,Developmental delay (disorder),developmental delay (disorder),0.04784624842616853,HP:0001263,Global developmental delay
3,8,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.02789945402937946,HP:0001263,Global developmental delay
3,8,C0040188,Tic disorder,tic disorder,0.015236175223386508,HP:0100033,Tics
3,8,C0011757,Developmental Coordination Disorder,motor delay,0.014810801658195693,HP:0001270,Motor delay
3,8,C0920296,Developmental reading disorder,developmental reading disorder,0.012505470583923482,,
3,8,C0018939,Hematological Disease,hematological disease,0.011179900688115222,HP:0001871,Abnormality of blood and blood-forming tissues
3,8,C1456326,Selective mutism specific to childhood and adolescence,selective mutism ,0.009706319146988752,HP:0002300,Mutism
3,8,C0348719,Other dental caries, dental caries,0.008898328372423258,HP:0000670,Carious teeth
3,8,C1456302,Unspecified transient mental disorder in conditions classified elsewhere, transient mental disorder in conditions classified elsewhere,0.008066803561764866,,
3,8,C1456434,Episodic mood disorder, depression,0.007021331696216389,HP:0000716,Depression
3,8,C0003811,Cardiac Arrhythmia,,0.004463788120897572,HP:0011675,Arrhythmia
3,8,C0154246,"Urea Cycle Disorders, Inborn","urea cycle disorders, inborn",0.0030738366533211202,HP:0001939,Abnormality of metabolism/homeostasis
3,8,C0477458,Other specified hearing loss, specified hearing loss,0.0026850747584907133,HP:0000365,Hearing impairment
3,8,C0236826,Developmental expressive language disorder,expressive language delay,0.0025138404075650675,HP:0002474,Expressive language delay
3,8,C1691215,Penile hypospadias,,0.0024366278152953827,HP:0003244,Penile hypospadias
3,8,C0695252,Other malaise and fatigue, malaise and fatigue,0.001890911546909044,,
3,8,C0154623,Unspecified emotional disturbance of childhood or adolescence, emotional disturbance ,0.0016229551392054754,HP:0100851,Abnormal emotion/affect behavior
3,8,C0154632,Developmental speech or language disorder,delayed speech or language disorder,0.0015416859265083216,HP:0000750,Delayed speech and language development
3,8,C1384666,hearing impairment,,0.001436626155386608,HP:0000365,Hearing impairment
3,8,C0546884,Hypovolemia,,0.0014227085168034559,HP:0011106,Hypovolemia
3,8,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.001249904807530011,HP:0000708,Behavioral abnormality
3,8,C0375193,Other conduct disorders, oppositional defiant disorders,0.0011404371125454133,HP:0010865,Oppositional defiant disorder
3,9,C1263846,Attention deficit hyperactivity disorder,,0.554155448178702,HP:0007018,Attention deficit hyperactivity disorder
3,9,C0700613,Anxiety state,anxiety,0.15816998996786188,HP:0000739,Anxiety
3,9,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.07731388662257317,HP:0000709,Psychosis
3,9,C1456434,Episodic mood disorder, depression,0.06785340928256749,HP:0000716,Depression
3,9,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.02685481747699264,HP:0000729,Autistic behavior
3,9,C0424605,Developmental delay (disorder),developmental delay (disorder),0.02519242249633722,HP:0001263,Global developmental delay
3,9,C0040188,Tic disorder,tic disorder,0.01609342792842432,HP:0100033,Tics
3,9,C0013415,Dysthymic Disorder,dysthymic disorder,0.012159017325389685,HP:0000716,Depression
3,9,C0920296,Developmental reading disorder,developmental reading disorder,0.01024814428764667,,
3,9,C0037317,Sleep disturbances,,0.0064479823665045295,HP:0002360,Sleep disturbance
3,9,C0040517,Gilles de la Tourette syndrome,gilles de la tourette syndrome,0.00406202652836737,,
3,9,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.0035875908585757364,HP:0030680,Abnormality of cardiovascular system morphology
3,9,C0695252,Other malaise and fatigue, malaise and fatigue,0.0025923462556067304,,
3,9,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.0025237499915696108,HP:0000708,Behavioral abnormality
3,9,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.002025856010041027,HP:0011948,Acute respiratory tract infection
3,9,C0153987,"Benign neoplasm of skin of trunk, excluding scrotum","benign neoplasm of skin of trunk, excluding scrotum",0.0019649220533366854,,
3,9,C0041667,Underweight,underweight,0.0016140311518966916,HP:0004323,Abnormality of body weight
3,9,C0478100,Other deletions from the autosomes, deletions from the autosomes,0.0014518704810640626,,
3,10,C1263846,Attention deficit hyperactivity disorder,,0.4548724350696433,HP:0007018,Attention deficit hyperactivity disorder
3,10,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.3442871944489823,HP:0000729,Autistic behavior
3,10,C0424605,Developmental delay (disorder),developmental delay (disorder),0.040899672256625795,HP:0001263,Global developmental delay
3,10,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.02206543690528986,HP:0001263,Global developmental delay
3,10,C0013415,Dysthymic Disorder,dysthymic disorder,0.019968854445223637,HP:0000716,Depression
3,10,C0038436,Post-Traumatic Stress Disorder,post-traumatic stress disorder,0.017737310411254183,,
3,10,C0040188,Tic disorder,tic disorder,0.016280428345172196,HP:0100033,Tics
3,10,C0019570,Hirschsprung's disease and other congenital functional disorders of colon,hirschsprung's disease and  congenital functional disorders of colon,0.005391444416754955,HP:0002242,Abnormality of the intestine
3,10,C0236826,Developmental expressive language disorder,expressive language delay,0.0044283944122882075,HP:0002474,Expressive language delay
3,10,C0037317,Sleep disturbances,,0.003359281314610378,HP:0002360,Sleep disturbance
3,10,C1279224,"Infectious colitis, enteritis and gastroenteritis","infectious colitis, enteritis and gastroenteritis",0.003308551333975461,HP:0002583,Colitis
3,10,C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.0031743858167993877,HP:0002360,Sleep disturbance
3,10,C0154634,Mixed development disorder,neurodevelopmental delay,0.001966774839256771,HP:0012758,Neurodevelopmental delay
3,10,C0004106,Astigmatism,,0.0018883073754152363,HP:0000483,Astigmatism
3,10,C0008711,Chronic rhinitis,,0.0012684866473668627,HP:0002257,Chronic rhinitis
3,10,C0920296,Developmental reading disorder,developmental reading disorder,0.0010807553936174948,,
3,10,C0158618,Congenital stenosis of mitral valve,,0.0010223172553684016,HP:0011570,Congenital mitral stenosis
3,11,C1263846,Attention deficit hyperactivity disorder,,0.309757253099275,HP:0007018,Attention deficit hyperactivity disorder
3,11,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.29118557377440374,HP:0000729,Autistic behavior
3,11,C0700613,Anxiety state,anxiety,0.15886008806494176,HP:0000739,Anxiety
3,11,C1456434,Episodic mood disorder, depression,0.054556556743679936,HP:0000716,Depression
3,11,C0424605,Developmental delay (disorder),developmental delay (disorder),0.02298229285325898,HP:0001263,Global developmental delay
3,11,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.019269984659391677,HP:0001263,Global developmental delay
3,11,C0040517,Gilles de la Tourette syndrome,gilles de la tourette syndrome,0.0170149568187546,,
3,11,C0040188,Tic disorder,tic disorder,0.015573412379740829,HP:0100033,Tics
3,11,C0038436,Post-Traumatic Stress Disorder,post-traumatic stress disorder,0.01250297245615995,,
3,11,C0003811,Cardiac Arrhythmia,,0.01074259721484947,HP:0011675,Arrhythmia
3,11,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.007062984201948075,HP:0030680,Abnormality of cardiovascular system morphology
3,11,C0013415,Dysthymic Disorder,dysthymic disorder,0.006119705637566453,HP:0000716,Depression
3,11,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.004909685517505674,HP:0002099,Asthma
3,11,C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.003987374654171991,HP:0030148,Heart murmur
3,11,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.0031784581516344237,HP:0000708,Behavioral abnormality
3,11,C0156109,"Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified (not specified as recurrent)","inguinal hernia, ",0.00308133835450031,HP:0000023,Inguinal hernia
3,11,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.00292521552483085,HP:0011948,Acute respiratory tract infection
3,11,C0920296,Developmental reading disorder,developmental reading disorder,0.0029136857498565116,,
3,11,C0020490,Hyperopia,,0.002435798763856816,HP:0000540,Hypermetropia
3,11,C0520966,Abnormal coordination,,0.002026644306849235,HP:0002311,Incoordination
3,11,C0004106,Astigmatism,,0.001869066334756645,HP:0000483,Astigmatism
3,11,C0036689,Streptococcal sore throat,streptococcal sore throat,0.0016669651064006694,,
3,11,C0375193,Other conduct disorders, oppositional defiant disorders,0.001393137549314391,HP:0010865,Oppositional defiant disorder
3,11,C0153987,"Benign neoplasm of skin of trunk, excluding scrotum","benign neoplasm of skin of trunk, excluding scrotum",0.001390762841755223,,
3,11,C0236826,Developmental expressive language disorder,expressive language delay,0.0012207673759551116,HP:0002474,Expressive language delay
3,11,C0030196,Pain in limb,,0.0011833125198801166,HP:0009763,Limb pain
3,12,C1263846,Attention deficit hyperactivity disorder,,0.49751002432795427,HP:0007018,Attention deficit hyperactivity disorder
3,12,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.1405095694203587,HP:0000709,Psychosis
3,12,C1456434,Episodic mood disorder, depression,0.10074540304549161,HP:0000716,Depression
3,12,C0700613,Anxiety state,anxiety,0.09187114551619734,HP:0000739,Anxiety
3,12,C0424605,Developmental delay (disorder),developmental delay (disorder),0.03695839180136004,HP:0001263,Global developmental delay
3,12,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.025240454313174124,HP:0001263,Global developmental delay
3,12,C0040188,Tic disorder,tic disorder,0.011030680903341101,HP:0100033,Tics
3,12,C0003811,Cardiac Arrhythmia,,0.009783355840731976,HP:0011675,Arrhythmia
3,12,C0375193,Other conduct disorders, oppositional defiant disorders,0.004974129675866066,HP:0010865,Oppositional defiant disorder
3,12,C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.004218949442392886,HP:0001249,Intellectual disability
3,12,C0236826,Developmental expressive language disorder,expressive language delay,0.0041800683822317206,HP:0002474,Expressive language delay
3,12,C0019570,Hirschsprung's disease and other congenital functional disorders of colon,hirschsprung's disease and  congenital functional disorders of colon,0.003799518061175711,HP:0002242,Abnormality of the intestine
3,12,C0154634,Mixed development disorder,neurodevelopmental delay,0.00344392387247454,HP:0012758,Neurodevelopmental delay
3,12,C0037317,Sleep disturbances,,0.003248238302438032,HP:0002360,Sleep disturbance
3,12,C0920296,Developmental reading disorder,developmental reading disorder,0.0031401922757413143,,
3,12,C0159099,Nonspecific abnormal electroencephalogram (EEG),nonspecific abnormal electroencephalogram (eeg),0.002993236500915258,HP:0002353,EEG abnormality
3,12,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.002636239724772162,HP:0004370,Abnormality of temperature regulation
3,12,C0027765,nervous system disorder,nervous system disorder,0.002578905995945079,HP:0000707,Abnormality of the nervous system
3,12,C0477458,Other specified hearing loss, specified hearing loss,0.001916126533856282,HP:0000365,Hearing impairment
3,12,C0029882,Otitis Media,,0.001833407620059301,HP:0000388,Otitis media
3,12,C0158621,Congenital subaortic stenosis,congenital subaortic stenosis,0.0016007229138335956,,
3,12,C0478144,Other and unspecified speech disturbances, and  speech disturbances,0.001430037908986521,HP:0002167,Neurological speech impairment
3,12,C1306246,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.0014065952257889675,,
3,12,C0695252,Other malaise and fatigue, malaise and fatigue,0.001344382267270322,,
3,12,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.0011343624754865651,HP:0000750,Delayed speech and language development
3,12,C1456428,Unspecified persistent mental disorders due to conditions classified elsewhere, persistent mental disorders due to conditions classified elsewhere,0.0010031778496840105,,
3,13,C1263846,Attention deficit hyperactivity disorder,,0.6796512466264638,HP:0007018,Attention deficit hyperactivity disorder
3,13,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.08965216727564075,HP:0000709,Psychosis
3,13,C0154246,"Urea Cycle Disorders, Inborn","urea cycle disorders, inborn",0.03453209850414863,HP:0001939,Abnormality of metabolism/homeostasis
3,13,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.026595212260396392,HP:0001263,Global developmental delay
3,13,C0270805,Hemiplegic cerebral palsy,hemiplegic cerebral palsy,0.025237229598799905,HP:0100021,Cerebral palsy
3,13,C0700613,Anxiety state,anxiety,0.0243418393517886,HP:0000739,Anxiety
3,13,C0030196,Pain in limb,,0.020984793079134027,HP:0009763,Limb pain
3,13,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.0181142389148067,HP:0011948,Acute respiratory tract infection
3,13,C0375218,"Hemiplegia, unspecified affecting unspecified side","hemiplegia,  affecting  side",0.008998409132357393,HP:0012638,Abnormality of nervous system physiology
3,13,C0154695,Diplegic Infantile Cerebral Palsy,diplegic  cerebral palsy,0.006146727712570022,HP:0100021,Cerebral palsy
3,13,C0155831,Hypertrophy of tonsils alone,hypertrophy of tonsils alone,0.006109688834037753,HP:0100765,Abnormality of the tonsils
3,13,C0036689,Streptococcal sore throat,streptococcal sore throat,0.005822021860546218,,
3,13,C0040517,Gilles de la Tourette syndrome,gilles de la tourette syndrome,0.005044778238081473,,
3,13,C0154694,"Hemiplegia, Spastic",,0.0023369010680187466,HP:0011099,Spastic hemiparesis
3,13,C0920296,Developmental reading disorder,developmental reading disorder,0.0014694020141756612,,
3,13,C0042023,Increased frequency of micturition,,0.0014687115023591317,HP:0100515,Pollakisuria
3,13,C0009592,Compression of brain,compression of brain,0.0011642887623581036,HP:0012443,Abnormality of brain morphology
3,13,C0027498,Nausea and vomiting,,0.00108910386878015,HP:0002017,Nausea and vomiting
3,14,C1263846,Attention deficit hyperactivity disorder,,0.43524819574473933,HP:0007018,Attention deficit hyperactivity disorder
3,14,C1456434,Episodic mood disorder, depression,0.14929356357553603,HP:0000716,Depression
3,14,C0036440,Idiopathic scoliosis and kyphoscoliosis, scoliosis and kyphoscoliosis,0.14219150268539374,HP:0002650,Scoliosis
3,14,C0424605,Developmental delay (disorder),developmental delay (disorder),0.022417021932475377,HP:0001263,Global developmental delay
3,14,C0264133,Acquired flat foot,acquired flat foot,0.0188486600567421,HP:0001763,Pes planus
3,14,C0029557,Other congenital deformity of hip (joint), congenital deformity of hip (joint),0.014277652768063958,HP:0001384,Abnormality of the hip joint
3,14,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.013611436774034676,HP:0001263,Global developmental delay
3,14,C0038436,Post-Traumatic Stress Disorder,post-traumatic stress disorder,0.011993364695198457,,
3,14,C0158352,"Muscle, ligament and fascia disorders",muscle abnormality,0.009349590397318697,HP:0003011,Abnormality of the musculature
3,14,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.006403505231604626,HP:0000709,Psychosis
3,14,C0154623,Unspecified emotional disturbance of childhood or adolescence, emotional disturbance ,0.006097003079152889,HP:0100851,Abnormal emotion/affect behavior
3,14,C1455742,Chronic mucoid otitis media,chronic mucoid otitis media,0.004885100838006197,,
3,14,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.004624441739257809,HP:0001263,Global developmental delay
3,14,C0003811,Cardiac Arrhythmia,,0.004463232164366344,HP:0011675,Arrhythmia
3,14,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.0037977393050020575,HP:0000729,Autistic behavior
3,14,C0030196,Pain in limb,,0.0037025494277863344,HP:0009763,Limb pain
3,14,C0158350,Tendon contracture,contracture,0.0036536700299383746,HP:0001371,Flexion contracture
3,14,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.003544269124418703,HP:0000708,Behavioral abnormality
3,14,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.0034581465198096108,HP:0011948,Acute respiratory tract infection
3,14,C0029652,Other kyphoscoliosis and scoliosis, kyphoscoliosis and scoliosis,0.0031990864362391198,HP:0002650,Scoliosis
3,14,C0746674,Generalized muscle weakness,,0.0024796744984414225,HP:0003324,Generalized muscle weakness
3,14,C0700613,Anxiety state,anxiety,0.0022269264860794065,HP:0000739,Anxiety
3,14,C0154635,Other specified delays in development, specified delays in development,0.002033245559337982,HP:0001263,Global developmental delay
3,14,C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.0019113456570337198,HP:0030148,Heart murmur
3,14,C0236826,Developmental expressive language disorder,expressive language delay,0.0016581238485815497,HP:0002474,Expressive language delay
3,14,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.0016259827397979258,HP:0002099,Asthma
3,14,C0340629,Aortic aneurysm without mention of rupture NOS,aortic aneurysm ,0.001370958886326167,HP:0004942,Aortic aneurysm
3,14,C0019693,HIV Infections,hiv infections,0.001283388425554236,HP:0002719,Recurrent infections
4,0,C0158489,Acquired clubfoot,acquired clubfoot,0.03715594329746787,HP:0001762,Talipes equinovarus
4,0,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.03529199745040367,HP:0001263,Global developmental delay
4,0,C0478095,Other specified congenital malformations,phenotypic abnormality,0.031391904677693365,HP:0000118,Phenotypic abnormality
4,0,C0375026,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,viral and chlamydial infection in conditions classified elsewhere and of  site,0.03022443407761216,,
4,0,C0009081,Congenital clubfoot,,0.029811345755528202,HP:0001762,Talipes equinovarus
4,0,C1301937,Talipes,,0.027019478919222472,HP:0001883,Talipes
4,0,C1384666,hearing impairment,,0.02409468943450502,HP:0000365,Hearing impairment
4,0,C0014868,Esophagitis,,0.01722958898500521,HP:0100633,Esophagitis
4,0,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.014070583372153854,HP:0002099,Asthma
4,0,C0027498,Nausea and vomiting,,0.013339608202473088,HP:0002017,Nausea and vomiting
4,0,C0027765,nervous system disorder,nervous system disorder,0.010741819095108759,HP:0000707,Abnormality of the nervous system
4,0,C0018939,Hematological Disease,hematological disease,0.008254849601944374,HP:0001871,Abnormality of blood and blood-forming tissues
4,0,C0029882,Otitis Media,,0.008160017259291294,HP:0000388,Otitis media
4,0,C0029557,Other congenital deformity of hip (joint), congenital deformity of hip (joint),0.008093508537602994,HP:0001384,Abnormality of the hip joint
4,0,C0392549,Infantile cerebral palsy, cerebral palsy,0.00740635021570564,HP:0100021,Cerebral palsy
4,0,C0000737,Abdominal Pain,,0.0072433203175008625,HP:0002027,Abdominal pain
4,0,C0424605,Developmental delay (disorder),developmental delay (disorder),0.006934632638946368,HP:0001263,Global developmental delay
4,0,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.005667385440104898,HP:0030680,Abnormality of cardiovascular system morphology
4,0,C0030196,Pain in limb,,0.005047490278734682,HP:0009763,Limb pain
4,0,C0014877,Esotropia,,0.0044922726371507,HP:0000565,Esotropia
4,0,C0025958,Microcephaly,microcephaly,0.004310403523021385,HP:0000252,Microcephaly
4,0,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.0037093698438821093,HP:0001627,Abnormal heart morphology
4,0,C0010520,Cyanosis,,0.0035170863990003224,HP:0000961,Cyanosis
4,0,C0158897,"Extreme immaturity, 750-999 grams","extreme immaturity, 750-999 grams",0.003050076050739251,,
4,0,C0260334,Pneumonitis due to inhalation of food or vomitus,pneumonitis due to inhalation of food or vomitus,0.0028947369160829753,,
4,0,C0155336,Esotropia with accommodative compensation,esotropia ,0.0028060508942754463,HP:0000565,Esotropia
4,0,C0018777,Conductive hearing loss,,0.002671132854118667,HP:0000405,Conductive hearing impairment
4,0,C0154635,Other specified delays in development, specified delays in development,0.00240211072550075,HP:0001263,Global developmental delay
4,0,C0079157,Reduction deformities of brain,reduction deformities of brain,0.0022331032421010403,HP:0012443,Abnormality of brain morphology
4,0,C0411175,Fetal or neonatal effect of maternal medical problem,fetal or neonatal effect of maternal medical problem,0.001791362169811974,HP:0001197,Abnormality of prenatal development or birth
4,0,C0018818,Ventricular Septal Defects,,0.0016854288748242628,HP:0001629,Ventricular septal defect
4,0,C0155427,Other and unspecified chronic nonsuppurative otitis media, and  chronic nonsuppurative otitis media,0.0016480509729086663,HP:0000389,Chronic otitis media
4,0,C0029551,Other conditions of brain, conditions of brain,0.0016070031777083954,HP:0012638,Abnormality of nervous system physiology
4,0,C0159020,Convulsions in the newborn,convulsions in the newborn,0.0015745913118631863,HP:0001250,Seizures
4,0,C0010200,Coughing,,0.0014354308138850363,HP:0012735,Cough
4,0,C0015310,Exotropia,,0.0013847084061720304,HP:0000577,Exotropia
4,0,C0158361,"Other disorders of muscle, ligament, and fascia"," disorders of muscle, ligament, and fascia",0.0012420777523740494,,
4,0,C0029806,Other specified infantile cerebral palsy, specified  cerebral palsy,0.0010730797716986436,HP:0100021,Cerebral palsy
4,1,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.0910767314663925,HP:0001263,Global developmental delay
4,1,C1384666,hearing impairment,,0.087566651524448,HP:0000365,Hearing impairment
4,1,C0029882,Otitis Media,,0.06792084714042665,HP:0000388,Otitis media
4,1,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.02328351347609769,HP:0004386,Gastrointestinal inflammation
4,1,C0424605,Developmental delay (disorder),developmental delay (disorder),0.021534541586149848,HP:0001263,Global developmental delay
4,1,C0546884,Hypovolemia,,0.017214027172582923,HP:0011106,Hypovolemia
4,1,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.014698465396763432,HP:0002099,Asthma
