topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
2,13,C0029587,Other eating disorders, eating disorders,0.006567634618552783,HP:0100738,Abnormal eating behavior
2,13,C0041341,Tuberous Sclerosis,tuberous sclerosis,0.00556871568663441,,
2,13,C0392702,Abnormal involuntary movement,abnormal involuntary movement,0.0053632036608928894,HP:0004305,Involuntary movements
2,13,C0837691,"Polyarticular juvenile rheumatoid arthritis, chronic or unspecified","polyarticular juvenile rheumatoid arthritis, chronic or ",0.005237543949943643,HP:0005681,Juvenile rheumatoid arthritis
2,13,C0348626,Other specified cardiac arrhythmias, specified cardiac arrhythmias,0.004998494647564823,HP:0011675,Arrhythmia
2,13,C0546884,Hypovolemia,,0.004971838546349535,HP:0011106,Hypovolemia
2,13,C0040259,Tinea Pedis,tinea pedis,0.004771905106382221,HP:0100847,Palmoplantar pustulosis
2,13,C0868752,"Muscular wasting and disuse atrophy, not elsewhere classified in ICD9CM","muscular cachexia and disuse atrophy, not elsewhere classified in icd9cm",0.004771271592432493,,
2,13,C0033677,Protein-Energy Malnutrition,protein-energy malnutrition,0.00465058790077978,HP:0001939,Abnormality of metabolism/homeostasis
2,13,C0154695,Diplegic Infantile Cerebral Palsy,diplegic  cerebral palsy,0.004610687801509437,HP:0100021,Cerebral palsy
2,13,C0154426,"Bipolar I disorder, most recent episode (or current) depressed, severe, without mention of psychotic behavior","bipolar disorder,  severe, ",0.00457393087876511,HP:0007302,Bipolar affective disorder
2,13,C0154429,"Bipolar affective disorder, depressed, in full remission","bipolar affective disorder, in full remission",0.00457393087876511,HP:0007302,Bipolar affective disorder
2,13,C0375116,"Diabetes mellitus without mention of complication, type I [juvenile type], uncontrolled",diabetes mellitus ,0.004565024253240747,HP:0000819,Diabetes mellitus
2,13,C0009806,Constipation,,0.004463779695767288,HP:0002019,Constipation
2,13,C0157917,Pauciarticular juvenile rheumatoid arthritis,pauciarticular juvenile rheumatoid arthritis,0.0040417281735778444,HP:0005681,Juvenile rheumatoid arthritis
2,13,C0019081,Hemorrhage of rectum and anus,hemorrhage of rectum and anus,0.0037744989196721096,HP:0002242,Abnormality of the intestine
2,13,C0339002,"Attention-Deficit/Hyperactivity Disorder, Predominantly Inattentive Type","attention-deficit/hyperactivity disorder, predominantly inattentive type",0.0037290059271072925,HP:0007018,Attention deficit hyperactivity disorder
2,13,C0154694,"Hemiplegia, Spastic",,0.0035093181345821085,HP:0011099,Spastic hemiparesis
2,13,C0221352,Syndactyly of fingers,,0.003443700924862481,HP:0006101,Finger syndactyly
2,13,C0158118,Contracture of multiple joints,,0.0034421235001038035,HP:0002828,Multiple joint contractures
2,13,C0021099,Impetigo,impetigo,0.0034358001379558452,HP:0100847,Palmoplantar pustulosis
2,13,C1963664,Joint contracture of the ankle and foot,joint contracture of the ankle and foot,0.003369745480071254,HP:0006466,Ankle contracture
2,13,C0154719,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy"," forms of epilepsy and recurrent seizures, ",0.0033085395995308894,HP:0002197,Generalized seizures
2,13,C0013423,Dystonia Musculorum Deformans,,0.00330081040084599,HP:0001304,Torsion dystonia
2,13,C0011757,Developmental Coordination Disorder,motor delay,0.003219632379624767,HP:0001270,Motor delay
2,13,C0494843,Ingestion dermatitis due to food,ingestion dermatitis due to food,0.0031095336391243093,,
2,13,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.0030101891613844006,HP:0001627,Abnormal heart morphology
2,13,C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.002976134882384528,HP:0000646,Amblyopia
2,13,C0030196,Pain in limb,,0.0028172675071247255,HP:0009763,Limb pain
2,13,C0038273,Stereotypic Movement Disorder,,0.0027822500904601854,HP:0000733,Stereotypic behavior
2,13,C0010520,Cyanosis,,0.002711512744036016,HP:0000961,Cyanosis
2,13,C0029551,Other conditions of brain, conditions of brain,0.0026509103422883784,HP:0012638,Abnormality of nervous system physiology
2,13,C0270549,Generalized Anxiety Disorder,generalized anxiety disorder,0.0025943877005503743,HP:0100851,Abnormal emotion/affect behavior
2,13,C0158350,Tendon contracture,contracture,0.0025858500279505223,HP:0001371,Flexion contracture
2,13,C0158113,Contracture of joint of hand,,0.002579250351563624,HP:0009473,Joint contracture of the hand
2,13,C0016205,"Flatulence, eructation, and gas pain","flatulence, eructation, and gas pain",0.002562369310044439,HP:0011458,Abdominal symptom
2,13,C0012765,Disturbance of salivary secretion,disturbance of salivary secretion,0.002512617230533254,,
2,13,C0478145,Other and unspecified symbolic dysfunctions, and  impaired social interactionss,0.0025104076741475755,HP:0000735,Impaired social interactions
2,13,C0038363,Aphthous Stomatitis,aphthous stomatitis,0.002506729595126043,HP:0011107,Recurrent aphthous stomatitis
2,13,C0477972,Other specified congenital malformations of brain,phenotypic abnormality of brain,0.0024883384492136664,HP:0012443,Abnormality of brain morphology
2,13,C2911063,"Body mass index (BMI) pediatric, less than 5th percentile for age","body mass index (bmi) pediatric, less than 5th percentile for age",0.002378588596428948,,
2,13,C0154428,"Bipolar I disorder, most recent episode (or current) depressed, in partial or unspecified remission","bipolar disorder,  ",0.002313191654468077,HP:0007302,Bipolar affective disorder
2,13,C0030567,Parkinson Disease,parkinson disease,0.002312843965027233,HP:0001300,Parkinsonism
2,13,C0478095,Other specified congenital malformations,phenotypic abnormality,0.0021719706466663486,HP:0000118,Phenotypic abnormality
2,13,C1719382,Acquired torsion dystonia,acquired torsion dystonia,0.0021525554854316025,HP:0001304,Torsion dystonia
2,13,C0014089,Functional encopresis,functional encopresis,0.0020462455687828354,HP:0040183,Encopresis
2,13,C0152101,Hypoplastic Left Heart Syndrome,,0.0019802214174318026,HP:0004383,Hypoplastic left heart
2,13,C0153985,Benign neoplasm of skin of other and unspecified parts of face,benign neoplasm of skin of  and  parts of face,0.0018468065333602153,HP:0008069,Neoplasm of the skin
2,13,C0037856,Spermatic Cord Torsion,,0.0018465383399629417,HP:0100813,Testicular torsion
2,13,C0029867,Other urethritis, urethritis,0.0017809778552050212,HP:0000031,Epididymitis
2,13,C0013473,Eating Disorders,eating disorders,0.0017809632197119242,HP:0100738,Abnormal eating behavior
2,13,C1719694,Attention to dressings and sutures,attention to dressings and sutures,0.001780585852148394,HP:0000159,Abnormality of the lip
2,13,C0009451,Communicating Hydrocephalus,,0.0017803797458878449,HP:0001334,Communicating hydrocephalus
2,13,C0023654,Lichenification and lichen simplex chronicus,lichenification and lichen simplex chronicus,0.0017798054737340056,,
2,13,C1456302,Unspecified transient mental disorder in conditions classified elsewhere, transient mental disorder in conditions classified elsewhere,0.0017348946371578897,,
2,13,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.0016511744576654997,HP:0000729,Autistic behavior
2,13,C0158111,Contracture of upper arm joint,contracture of upper arm joint,0.0016473326188057896,HP:0100360,Contractures of the joints of the upper limbs
2,13,C0041974,Urethral Stricture,,0.001647243424260492,HP:0012227,Urethral stricture
2,13,C0037317,Sleep disturbances,,0.0016351761168825131,HP:0002360,Sleep disturbance
2,13,C0549567,Pigmentation Disorders,pigmentation disorders,0.001581658807494148,HP:0001000,Abnormality of skin pigmentation
2,13,C0030252,Palpitations,,0.0015813219940025948,HP:0001962,Palpitations
2,13,C0153989,Benign neoplasm of skin of hip and lower limb,benign neoplasm of skin of hip and lower limb,0.0015811688815848795,,
2,13,C0041667,Underweight,underweight,0.0015648830003082313,HP:0004323,Abnormality of body weight
2,13,C0018799,Heart Diseases,heart diseases,0.0015611874119847787,,
2,13,C0027498,Nausea and vomiting,,0.0015545354919659089,HP:0002017,Nausea and vomiting
2,13,C0013415,Dysthymic Disorder,dysthymic disorder,0.0014095576248159703,HP:0000716,Depression
2,13,C0156284,Postoperative urethral stricture,postoperative urethral stricture,0.0013822407659924518,HP:0012227,Urethral stricture
2,13,C0272422,Injury of face and neck,injury of face and neck,0.0013821983541374013,HP:0000464,Abnormality of the neck
2,13,C0024508,Major anomaly of jaw size,major anomaly of jaw size,0.0013821119436318674,,
2,13,C0033036,Atrial Premature Complexes,,0.0013819409097372108,HP:0006699,Premature atrial contractions
2,13,C0012569,Diplopia,,0.0013818099234928112,HP:0000651,Diplopia
2,13,C0157736,Other specified diseases of sebaceous glands, specified diseases of sebaceous glands,0.001380644973042643,,
2,13,C0699815,Feeding difficulties and mismanagement,feeding difficulties and mismanagement,0.0013754799643230847,HP:0011968,Feeding difficulties
2,13,C0014591,Epistaxis,,0.0013749469383345404,HP:0000421,Epistaxis
2,13,C0009595,Obsessive-Compulsive Personality,obsessive-compulsive personality,0.001373207824566846,HP:0008770,Obsessive-compulsive trait
2,13,C0375204,Reflex sympathetic dystrophy of other specified site,reflex sympathetic dystrophy of  specified site,0.0012486777790831538,,
2,13,C0008533,Hemophilia B,hemophilia b,0.001248507197930891,,
2,13,C0489982,Other disorders of calcium metabolism, disorders of calcium metabolism,0.0012482317853025088,,
2,13,C0031873,Pica Disease,,0.0012480521020037745,HP:0011856,Pica
2,13,C0392549,Infantile cerebral palsy, cerebral palsy,0.0012286641180024465,HP:0100021,Cerebral palsy
2,13,C2911064,"Body mass index (BMI) pediatric, 5th percentile to less than 85th percentile for age","body mass index (bmi) pediatric, 5th percentile to less than 85th percentile for age",0.0012189135732119437,,
2,13,C0039319,Tarsal Tunnel Syndrome,tarsal tunnel syndrome,0.0011829657337298748,HP:0009810,Abnormality of upper limb joint
2,13,C0265553,Polysyndactyly,polysyndactyly,0.0011829657337298748,,
2,13,C0261615,"Fall on same level from slipping, tripping, or stumbling","fall on same level from slipping, tripping, or stumbling",0.0011829653061484046,HP:0012638,Abnormality of nervous system physiology
2,13,C0006625,Cachexia,,0.0011829299533819915,HP:0004326,Cachexia
2,13,C0040485,Torticollis,,0.0011829113855310485,HP:0000473,Torticollis
2,13,C0032650,Popliteal Cyst,popliteal cyst,0.0011828775495971186,HP:0100763,Abnormality of the lymphatic system
2,13,C0270458,Severe major depression with psychotic features,severe major depression ,0.0011828631248803252,HP:0000716,Depression
2,13,C0161462,"Injury to digital nerve, upper limb","injury to digital nerve, upper limb",0.0011828484043698716,HP:0000759,Abnormal peripheral nervous system morphology
2,13,C0260655,Mental and behavioral problems with communication [including speech],mental and behavioral problems ,0.0011827860973199582,HP:0000708,Behavioral abnormality
2,13,C0030569,Secondary Parkinson Disease,secondary parkinson disease,0.0011824522100442082,HP:0001300,Parkinsonism
2,13,C0345380,Congenital anomaly of sternocleidomastoid muscle,congenital anomaly of sternocleidomastoid muscle,0.001182163387531389,HP:0003011,Abnormality of the musculature
2,13,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.0010937811669212837,HP:0030680,Abnormality of cardiovascular system morphology
2,13,C2349439,"Migraine without aura, with intractable migraine, so stated, without mention of status migrainosus",migraine ,0.001049293621910874,HP:0002076,Migraine
2,14,C0746674,Generalized muscle weakness,,0.0524852530049538,HP:0003324,Generalized muscle weakness
2,14,C0520966,Abnormal coordination,,0.03845262863680591,HP:0002311,Incoordination
2,14,C0018681,Headache,,0.02413380831668858,HP:0002315,Headache
2,14,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.01998527360806294,HP:0000709,Psychosis
2,14,C0009806,Constipation,,0.019812806934621775,HP:0002019,Constipation
2,14,C0017168,Gastroesophageal reflux disease,,0.01840140853981154,HP:0002020,Gastroesophageal reflux
2,14,C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.014221405266992566,HP:0100021,Cerebral palsy
2,14,C1321898,Blood in stool,blood in stool,0.01170570813403233,HP:0012701,Bowel urgency
2,14,C0575081,Gait abnormality,,0.011584886898362614,HP:0001288,Gait disturbance
2,14,C0155829,Enlargement of tonsil or adenoid,enlargement of tonsil or adenoid,0.009518034345990058,HP:3000033,Abnormality of nasopharyngeal adenoids
2,14,C0011991,Diarrhea,,0.008454996544708502,HP:0002014,Diarrhea
2,14,C0154446,"Infantile autism, current or active state"," autism, ",0.007969961221982827,HP:0000717,Autism
2,14,C0014868,Esophagitis,,0.007489768130251744,HP:0100633,Esophagitis
2,14,C0158115,Contracture of lower leg joint,contracture of lower leg joint,0.007473864441003009,HP:0005750,Contractures of the joints of the lower limbs
2,14,C0392549,Infantile cerebral palsy, cerebral palsy,0.007269749728675695,HP:0100021,Cerebral palsy
2,14,C0011168,Deglutition Disorders,,0.007070002578620995,HP:0002015,Dysphagia
2,14,C0270805,Hemiplegic cerebral palsy,hemiplegic cerebral palsy,0.006850722677578089,HP:0100021,Cerebral palsy
2,14,C0158361,"Other disorders of muscle, ligament, and fascia"," disorders of muscle, ligament, and fascia",0.00669575472289431,,
2,14,C0017601,Glaucoma,,0.006316302343668839,HP:0000501,Glaucoma
2,14,C0375218,"Hemiplegia, unspecified affecting unspecified side","hemiplegia,  affecting  side",0.00631133984907576,HP:0012638,Abnormality of nervous system physiology
2,14,C0375352,Other esophagitis, esophagitis,0.006198553244673299,HP:0100633,Esophagitis
2,14,C0154635,Other specified delays in development, specified delays in development,0.006171739745717189,HP:0001263,Global developmental delay
2,14,C0149654,Conduct Disorder,oppositional defiant disorder,0.005623013544951614,HP:0010865,Oppositional defiant disorder
2,14,C1261276,Congenital unilateral subluxation of hip,congenital unilateral subluxation of hip,0.004627741765647631,,
2,14,C0154710,"Generalized convulsive epilepsy, with intractable epilepsy","generalized convulsive epilepsy, ",0.004356610633264126,HP:0002197,Generalized seizures
2,14,C0524528,Pervasive Development Disorder,pervasive development disorder,0.004259795508346649,HP:0000729,Autistic behavior
2,14,C0311394,Difficulty walking,,0.004216796810797607,HP:0002355,Difficulty walking
2,14,C0010200,Coughing,,0.004182255441687155,HP:0012735,Cough
2,14,C0029557,Other congenital deformity of hip (joint), congenital deformity of hip (joint),0.004157129943108476,HP:0001384,Abnormality of the hip joint
2,14,C0029806,Other specified infantile cerebral palsy, specified  cerebral palsy,0.004083515822476933,HP:0100021,Cerebral palsy
2,14,C0476241,Delayed developmental milestones,delayed developmental milestones,0.0038682382118306324,HP:0001263,Global developmental delay
2,14,C0042024,Urinary Incontinence,,0.0034545246769042597,HP:0000020,Urinary incontinence
2,14,C0158118,Contracture of multiple joints,,0.003353994195444219,HP:0002828,Multiple joint contractures
2,14,C0037315,Sleep Apnea Syndromes,,0.003249624698666807,HP:0010535,Sleep apnea
2,14,C0036689,Streptococcal sore throat,streptococcal sore throat,0.0031049937596100453,,
2,14,C0156109,"Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified (not specified as recurrent)","inguinal hernia, ",0.0029488406465448145,HP:0000023,Inguinal hernia
2,14,C0477458,Other specified hearing loss, specified hearing loss,0.0029259386938065113,HP:0000365,Hearing impairment
2,14,C0001344,Acute pharyngitis,acute pharyngitis,0.002822317289301794,HP:0012649,Increased inflammatory response
2,14,C0152091,Osteochondropathy,osteochondropathy,0.0028071654454354562,HP:0001367,Abnormal joint morphology
2,14,C0546884,Hypovolemia,,0.0027989943447888055,HP:0011106,Hypovolemia
2,14,C0344304,Generalized abdominal pain,generalized abdominal pain,0.00272258467496189,,
2,14,C0018051,Gonadal Dysgenesis,,0.002601685365720697,HP:0000133,Gonadal dysgenesis
2,14,C0700625,"Allergy, unspecified, NEC in ICD9CM","allergy, ,",0.0025651280343833263,HP:0012393,Allergy
2,14,C0375239,"Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus","migraine, , ",0.0024845983094853624,HP:0002076,Migraine
2,14,C2315800,Oral phase dysphagia,oral phase dysphagia,0.00247413697655018,,
2,14,C0158480,Acquired coxa valga,acquired coxa valga,0.0024740075836874927,HP:0002673,Coxa valga
2,14,C0495615,Congenital abnormality of skull and face bones,congenital abnormality of skull and face bones,0.002449959428948841,HP:0000929,Abnormality of the skull
2,14,C0029652,Other kyphoscoliosis and scoliosis, kyphoscoliosis and scoliosis,0.002441129032062077,HP:0002650,Scoliosis
2,14,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.0024308646313179047,HP:0030680,Abnormality of cardiovascular system morphology
2,14,C0745890,Reflex sympathetic dystrophy of lower extremity,reflex sympathetic dystrophy of lower extremity,0.0023466451937269803,,
2,14,C0017181,Gastrointestinal Hemorrhage,,0.002346636107843877,HP:0002239,Gastrointestinal hemorrhage
2,14,C0281856,Generalized aches and pains,generalized aches and pains,0.0023465739124469294,HP:0001939,Abnormality of metabolism/homeostasis
2,14,C0018784,Sensorineural Hearing Loss (disorder),,0.0023411795281154625,HP:0000407,Sensorineural hearing impairment
2,14,C0162429,Malnutrition,,0.0022656533957352096,HP:0004395,Malnutrition
2,14,C0156081,"Unspecified gastritis and gastroduodenitis, without mention of hemorrhage"," gastritis and gastroduodenitis, ",0.002251706569682006,HP:0005263,Gastritis
2,14,C0795699,"Other diseases of pharynx, NEC in ICD9CM"," diseases of pharynx,",0.0022191465704245023,HP:0000600,Abnormality of the pharynx
2,14,C0154747,Mononeuritis of lower limb,mononeuritis of lower limb,0.0022190209111960335,HP:0009830,Peripheral neuropathy
2,14,C0006840,Candidiasis,candidiasis,0.0022170378645196428,HP:0002841,Recurrent fungal infections
2,14,C0029769,Other specified diseases of hair and hair follicles, specified diseases of hair and hair follicles,0.0022164085571278885,,
2,14,C1561817,"Disruption of 24 hour sleep wake cycle, unspecified","disruption of 24 hour sleep wake cycle, ",0.002192388183692619,HP:0006979,Sleep-wake cycle disturbance
2,14,C0008827,Cirrhosis of liver without mention of alcohol,cirrhosis of liver ,0.0020916490915992457,HP:0001394,Cirrhosis
2,14,C0221757,alpha 1-Antitrypsin Deficiency,alpha 1-antitrypsin deficiency,0.0020916490915992457,,
2,14,C1719369,"Unspecified cause of encephalitis, myelitis, and encephalomyelitis"," cause of encephalitis, myelitis, and encephalomyelitis",0.0020916490914419652,HP:0012486,Myelitis
2,14,C0154211,Postablative ovarian failure,postablative ovarian failure,0.0020916482501402447,HP:0001587,Primary ovarian failure
2,14,C0013238,Dry Eye Syndromes,dry eye syndromes,0.002091550894781197,HP:0001097,Keratoconjunctivitis sicca
2,14,C0149882,Acute esophagitis,acute esophagitis,0.002091550894781197,HP:0100633,Esophagitis
2,14,C0029802,Other specified forms of glaucoma, specified forms of glaucoma,0.002091550894781197,HP:0000501,Glaucoma
2,14,C0034931,Reflex Sympathetic Dystrophy,reflex sympathetic dystrophy,0.002091550894781197,HP:0011804,Abnormality of muscle physiology
2,14,C1719381,Other acquired torsion dystonia, acquired torsion dystonia,0.002091550894781197,HP:0001304,Torsion dystonia
2,14,C1260417,Ulcer of esophagus without bleeding,ulcer of esophagus ,0.002091550894781197,HP:0100580,Barrett esophagus
2,14,C0155120,"Corneal Dystrophy, Band-Shaped",,0.002091550894781197,HP:0007709,Band-shaped corneal dystrophy
2,14,C0238551,Left lower quadrant pain,left lower quadrant pain,0.0020915470511681258,,
2,14,C0002453,Amenorrhea,amenorrhea,0.002056037237341132,HP:0000141,Amenorrhea
2,14,C0037763,Spasm,spasm,0.0020489993469385106,,
2,14,C0868752,"Muscular wasting and disuse atrophy, not elsewhere classified in ICD9CM","muscular cachexia and disuse atrophy, not elsewhere classified in icd9cm",0.0019513659373041647,,
2,14,C0008698,Chronic maxillary sinusitis,chronic maxillary sinusitis,0.0017564084412559251,HP:0430028,Hyperplasia of the maxilla
2,14,C0549423,Obstructive Hydrocephalus,,0.0016371367927436001,HP:0010953,Noncommunicating hydrocephalus
2,14,C0348815,Cystic fibrosis with pulmonary manifestations,cystic fibrosis ,0.0014409929132853199,,
2,14,C0158113,Contracture of joint of hand,,0.0014163308231697857,HP:0009473,Joint contracture of the hand
2,14,C0424605,Developmental delay (disorder),developmental delay (disorder),0.0011482352208125178,HP:0001263,Global developmental delay
2,14,C1962929,SLEEP DISTURBANCES NEC in ICD9CM,sleep disturbances,0.0011379567143466936,HP:0002360,Sleep disturbance
2,14,C0010676,Cystic fibrosis without mention of meconium ileus,cystic fibrosis ,0.0011242565431921541,,
2,14,C0339711,Legal blindness USA,legal blindness usa,0.0010753433193981948,,
2,14,C0155552,"Hearing Loss, Mixed Conductive-Sensorineural",,0.0010588802369689016,HP:0000410,Mixed hearing impairment
2,14,C0004604,Back Pain,,0.0010299780111362633,HP:0003418,Back pain
2,14,C2607914,Allergic rhinitis (disorder),,0.0010054272160538822,HP:0003193,Allergic rhinitis
3,0,C0017168,Gastroesophageal reflux disease,,0.08568534547231325,HP:0002020,Gastroesophageal reflux
3,0,C0699815,Feeding difficulties and mismanagement,feeding difficulties and mismanagement,0.05938427848757233,HP:0011968,Feeding difficulties
3,0,C0490011,Other convulsions, convulsions,0.042060792987901725,HP:0001250,Seizures
3,0,C0011168,Deglutition Disorders,,0.02490539772445891,HP:0002015,Dysphagia
3,0,C0728950,Vomiting alone,vomiting alone,0.02221492052765887,HP:0002013,Vomiting
3,0,C0015544,Failure to Thrive,failure to thrive,0.021380444887565738,HP:0001508,Failure to thrive
3,0,C0009806,Constipation,,0.021220314341785968,HP:0002019,Constipation
3,0,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.015353630830580695,HP:0001263,Global developmental delay
3,0,C0478095,Other specified congenital malformations,phenotypic abnormality,0.015166144822136147,HP:0000118,Phenotypic abnormality
3,0,C0431510,"Other anomalies of larynx, trachea, and bronchus"," anomalies of larynx, trachea, and bronchus",0.014825322628580178,HP:0002778,Abnormality of the trachea
3,0,C0154715,"Infantile spasms, without mention of intractable epilepsy"," spasms, ",0.01452544409411304,HP:0004305,Involuntary movements
3,0,C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.010604553476223829,HP:0001250,Seizures
3,0,C0038450,Stridor,,0.009568222450432047,HP:0010307,Stridor
3,0,C0520966,Abnormal coordination,,0.008521602612012378,HP:0002311,Incoordination
3,0,C0154635,Other specified delays in development, specified delays in development,0.00836716818728766,HP:0001263,Global developmental delay
3,0,C0159020,Convulsions in the newborn,convulsions in the newborn,0.008351179063041957,HP:0001250,Seizures
3,0,C0041667,Underweight,underweight,0.00789447286266641,HP:0004323,Abnormality of body weight
3,0,C0494843,Ingestion dermatitis due to food,ingestion dermatitis due to food,0.007776140335082257,,
3,0,C0401143,Allergic gastroenteritis and colitis,allergic gastroenteritis and colitis,0.007732122166200057,HP:0012649,Increased inflammatory response
3,0,C0154709,"Generalized convulsive epilepsy, without mention of intractable epilepsy","generalized convulsive epilepsy, ",0.007642230551506684,HP:0002197,Generalized seizures
3,0,C0424605,Developmental delay (disorder),developmental delay (disorder),0.006890583798615047,HP:0001263,Global developmental delay
3,0,C2712941,Disorder of stomach function and feeding problems in newborn,disorder of stomach function and feeding problems in newborn,0.006493307028456605,HP:0011968,Feeding difficulties
3,0,C0010200,Coughing,,0.00636973370872386,HP:0012735,Cough
3,0,C0260334,Pneumonitis due to inhalation of food or vomitus,pneumonitis due to inhalation of food or vomitus,0.0060373532447862725,,
3,0,C0267071,Oropharyngeal Dysphagia,,0.005567389859585049,HP:0200136,Oral-pharyngeal dysphagia
3,0,C0011991,Diarrhea,,0.005564377844369838,HP:0002014,Diarrhea
3,0,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.005427618332398917,HP:0001627,Abnormal heart morphology
3,0,C0158352,"Muscle, ligament and fascia disorders",muscle abnormality,0.004821595990916759,HP:0003011,Abnormality of the musculature
3,0,C0154228,"malnutrition; degree, mild","malnutrition; degree, mild",0.00480547316653128,,
3,0,C0158679,Congenital anomaly of fixation of intestine,congenital anomaly of fixation of intestine,0.0046398435685753355,HP:0002242,Abnormality of the intestine
3,0,C0478070,"Other congenital malformations of upper limb(s), including shoulder girdle"," congenital malformations of upper limb(s), including shoulder girdle",0.004638125443159561,HP:0001435,Abnormality of the shoulder girdle musculature
3,0,C0476241,Delayed developmental milestones,delayed developmental milestones,0.00459344235438765,HP:0001263,Global developmental delay
3,0,C1306246,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.004593294685931645,,
3,0,C0154634,Mixed development disorder,neurodevelopmental delay,0.00459042140571664,HP:0012758,Neurodevelopmental delay
3,0,C0079157,Reduction deformities of brain,reduction deformities of brain,0.004529958321102116,HP:0012443,Abnormality of brain morphology
3,0,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.004423377565260451,HP:0030680,Abnormality of cardiovascular system morphology
3,0,C0339951,"Pneumonia, organism unspecified","pneumonia, ",0.0043838320233847055,HP:0002090,Pneumonia
3,0,C0375319,Acute bronchiolitis due to other infectious organisms,acute bronchiolitis due to  infectious organisms,0.004319493534558096,,
3,0,C0011175,Dehydration,,0.00430744354735797,HP:0001944,Dehydration
3,0,C1135254,Fussy infant (baby),fussy infant (baby),0.004305216216578153,HP:0011458,Abdominal symptom
3,0,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.004223808966976481,HP:0002099,Asthma
3,0,C0029601,Other respiratory abnormalities, respiratory abnormalities,0.003984422394512952,HP:0002086,Abnormality of the respiratory system
3,0,C0014868,Esophagitis,,0.0038918120284099776,HP:0100633,Esophagitis
3,0,C0011757,Developmental Coordination Disorder,motor delay,0.0036294865189672077,HP:0001270,Motor delay
3,0,C0152212,Intermittent alternating esotropia,intermittent alternating esotropia,0.0036227888052863745,HP:0001137,Alternating esotropia
3,0,C0043144,Wheezing,,0.0035568982463596945,HP:0030828,Wheezing
3,0,C0700625,"Allergy, unspecified, NEC in ICD9CM","allergy, ,",0.0035547291146789868,HP:0012393,Allergy
3,0,C0025958,Microcephaly,microcephaly,0.003418126475506338,HP:0000252,Microcephaly
3,0,C0494831,Other atopic dermatitis, atopic dermatitis,0.0033767717620121467,HP:0001047,Atopic dermatitis
3,0,C0003578,Apnea,,0.0033242896320354884,HP:0002104,Apnea
3,0,C0020490,Hyperopia,,0.003298477197117217,HP:0000540,Hypermetropia
3,0,C0497552,Congenital neurologic anomalies,,0.0032784076534486777,HP:0000707,Abnormality of the nervous system
3,0,C0003811,Cardiac Arrhythmia,,0.0031954799833904726,HP:0011675,Arrhythmia
3,0,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.0031525718318676154,HP:0011948,Acute respiratory tract infection
3,0,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.0030252384187387108,HP:0004386,Gastrointestinal inflammation
3,0,C0037315,Sleep Apnea Syndromes,,0.002989864063794576,HP:0010535,Sleep apnea
3,0,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.002949587048927012,HP:0001263,Global developmental delay
3,0,C0014877,Esotropia,,0.0029244341646030357,HP:0000565,Esotropia
3,0,C0154227,"malnutrition; degree, moderate","malnutrition; degree, moderate",0.002808332354632251,,
3,0,C0159027,Other specified conditions originating in the perinatal period, specified conditions originating in the perinatal period,0.00266755231630281,HP:0001197,Abnormality of prenatal development or birth
3,0,C0086438,Hypogammaglobulinemia,hypogammaglobulinemia,0.0026200263405232213,HP:0004313,Decreased antibody level in blood
3,0,C0348799,Acute bronchiolitis due to respiratory syncytial virus,acute bronchiolitis due to respiratory syncytial virus,0.0025549096272170155,HP:0002088,Abnormality of the lung
3,0,C0004402,autosomal deletion syndrome,autosomal deletion syndrome,0.002548577862646002,,
3,0,C0028738,Nystagmus,,0.0024267529056298015,HP:0000639,Nystagmus
3,0,C0020461,Hyperkalemia,,0.0023986194648894666,HP:0002153,Hyperkalemia
3,0,C0152214,Intermittent alternating exotropia,intermittent alternating exotropia,0.0023584258613393227,HP:0000577,Exotropia
3,0,C0029581,Other disease of nasal cavity and sinuses, disease of nasal cavity and sinuses,0.0023424590649228512,HP:0000366,Abnormality of the nose
3,0,C0014869,Peptic Esophagitis,peptic esophagitis,0.0022556753908216424,HP:0100633,Esophagitis
