cui,cui_name,curated_name,prob,hpo,hpo_name
C0158644,Congenital anomaly of lung,congenital anomaly of lung,0.0015464384974276173,HP:0002088,Abnormality of the lung
C0342712,Disorder of branched-chain amino acid metabolism,disorder of branched-chain amino acid metabolism,0.0023112294613649967,HP:0010892,Abnormality of branched chain family amino acid metabolism
C1719528,Other stomatitis and mucositis (ulcerative), stomatitis and mucositis (ulcerative),0.002952428957591291,HP:0011107,Recurrent aphthous stomatitis
C1561861,Organic sleep apnea,organic sleep apnea,0.0010797715567341362,HP:0010535,Sleep apnea
C0005937,Bone Cysts,,0.0037177308769398548,HP:0012062,Bone cyst
C0156246,Bilateral small kidney,bilateral small kidney,0.0010761957121323497,HP:0000105,Enlarged kidneys
C0156245,Unilateral small kidney,unilateral small kidney,0.0010840654289620284,HP:0000105,Enlarged kidneys
C0018681,Headache,,0.027790920259125933,HP:0002315,Headache
C0013456,Earache,,0.0018166480985865063,HP:0030766,Ear pain
C0003477,Separation Anxiety Disorder,separation anxiety disorder,0.0011674767266513092,HP:0100851,Abnormal emotion/affect behavior
C2349266,"Acute lymphoid leukemia, without mention of having achieved remission","acute lymphoid leukemia, ",0.007215607590395825,HP:0006721,Acute lymphoblastic leukemia
C1955750,Speech and language developmental delay due to hearing loss,speech and language developmental delay due to hearing loss,0.0022271241439779455,HP:0000365,Hearing impairment
C0522274,Humoral immune defect,humoral immune defect,0.004717635036595481,HP:0002843,Abnormality of T cells
C1719633,Other neonatal endocrine and metabolic disturbances, neonatal endocrine and metabolic disturbances,0.0011574449604444836,HP:0000818,Abnormality of the endocrine system
C0003873,Rheumatoid Arthritis,,0.005282221954044808,HP:0001370,Rheumatoid arthritis
C0701163,Adrenogenital disorder,adrenogenital disorder,0.004877808407562767,HP:0012243,Abnormal genital system morphology
C0002871,Anemia,,0.01013215139658063,HP:0001903,Anemia
C0701168,"Tricuspid valve disorder, non-rheumatic","tricuspid valve disorder, non-rheumatic",0.005660603523590872,HP:0001627,Abnormal heart morphology
C0345010,Atresia and stenosis of aorta,atresia and stenosis of aorta,0.002953737345131745,HP:0010883,Aortic valve atresia
C0029421,Osteochondritis Dissecans,,0.003275578100976283,HP:0010886,Osteochondritis Dissecans
C0018918,"Hemangioma, other sites","hemangioma,  sites",0.0010886124715838903,,
C1541919,Mural cardiac aneurysm (disorder),mural cardiac aneurysm (disorder),0.0010665491720595896,,
C0018916,Hemangioma,,0.010088301533308199,HP:0001028,Hemangioma
C0375364,Other colostomy and enterostomy complication, colostomy and enterostomy complication,0.0010424633601756022,HP:0002242,Abnormality of the intestine
C0375360,Universal ulcerative (chronic) colitis,universal ulcerative (chronic) colitis,0.0031117177586978597,,
C0158715,"Congenital subluxation of hip, bilateral","congenital subluxation of hip, bilateral",0.0065580011158988955,HP:0008780,Congenital bilateral hip dislocation
C0158713,Bilateral congenital dislocation of hip,,0.008532440505213592,HP:0008780,Congenital bilateral hip dislocation
C0158712,Congenital musculoskeletal deformities of spine,congenital musculoskeletal deformities of spine,0.009942952500830615,HP:0000925,Abnormality of the vertebral column
C0264133,Acquired flat foot,acquired flat foot,0.01113221233596701,HP:0001763,Pes planus
C0009763,Conjunctivitis,,0.007071965079544951,HP:0000509,Conjunctivitis
C0030197,pain in or around eyes,pain in or around eyes,0.0012958403052024028,HP:0200026,Ocular pain
C0011636,Dermatophytosis,dermatophytosis,0.0040591348147690585,,
C0011633,Dermatomyositis,dermatomyositis,0.0029355318967298496,HP:0002960,Autoimmunity
C0006118,Brain Neoplasms,,0.008902793854104842,HP:0030692,Brain neoplasm
C0497406,Overweight,overweight,0.004108609808069136,HP:0004323,Abnormality of body weight
C0271202,"Hemianopsia, Homonymous",,0.0038742239674999933,HP:0030516,Homonymous hemianopia
C0026850,Muscular Dystrophy,,0.015454580130467138,HP:0003560,Muscular dystrophy
C0595983,Deficiency of saccadic eye movements,deficiency of saccadic eye movements,0.0028182112501094307,,
C0344616,Congenitally corrected transposition of the great arteries,,0.005306725973373898,HP:0011540,Congenitally corrected transposition of the great arteries
C0678189,"Hyperlipidemia, group A","hyperlipidemia, group a",0.005952580425062168,HP:0003077,Hyperlipidemia
C0869419,"Obstructive anomalies of heart, not elsewhere classified","obstructive anomalies of heart, not elsewhere classified",0.005214440781061331,HP:0001627,Abnormal heart morphology
C0376356,Premenstrual Tension,premenstrual tension,0.0022587300794704858,HP:0000858,Menstrual irregularities
C2921027,adult onset fluency disorder,stuttering,0.01449995547700395,,
C0029759,"Other specified anomalies of muscle, tendon, fascia, and connective tissue"," specified anomalies of muscle, tendon, fascia, and connective tissue",0.0012937398468441646,HP:0001771,Achilles tendon contracture
C0040558,Toxoplasmosis,toxoplasmosis,0.0028175300873312186,HP:0010978,Abnormality of immune system physiology
C0029753,Other specified cerebral degenerations in childhood, specified cerebral degenerations in ,0.01813692970852076,HP:0007313,Cerebral degeneration
C0374995,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other anaerobes"," specified bacterial infections in conditions classified elsewhere and of  site,  anaerobes",0.0018693725846401932,,
C0374996,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other gram-negative organisms"," specified bacterial infections in conditions classified elsewhere and of  site,  gram-negative organisms",0.0018637371760834682,HP:0005420,Recurrent gram-negative bacterial infections
C0374991,"Staphylococcus infection in conditions classified elsewhere and of unspecified site, other staphylococcus","staphylococcus infection in conditions classified elsewhere and of  site,  staphylococcus",0.0014161973439561972,HP:0002719,Recurrent infections
C0374990,Methicillin susceptible Staphylococcus aureus in conditions classified elsewhere and of unspecified site,methicillin susceptible staphylococcus aureus in conditions classified elsewhere and of  site,0.0034478631609038773,,
C0025958,Microcephaly,microcephaly,0.012286016082759373,HP:0000252,Microcephaly
C0154668,Other cerebral degeneration, cerebral degeneration,0.0024485069568451453,HP:0007313,Cerebral degeneration
C0154667,Unspecified cerebral degeneration in childhood, cerebral degeneration in ,0.00491318162887574,HP:0007313,Cerebral degeneration
C0869095,"Congenital malformation of face and neck, unspecified","congenital malformation of face and neck, ",0.0010665373061285533,HP:0000464,Abnormality of the neck
C0271375,Fourth cranial nerve paresis,,0.0024772615765494945,HP:0007011,Fourth cranial nerve palsy
C0265554,Ectrodactyly,,0.0010640693348949017,HP:0100257,Ectrodactyly
C0260707,Other cardiorespiratory problems, cardiorespiratory problems,0.0010960108478041326,HP:0011804,Abnormality of muscle physiology
C0265553,Polysyndactyly,polysyndactyly,0.0011829657337298748,,
C0175999,Post-inflammatory pulmonary fibrosis,post-inflammatory pulmonary fibrosis,0.0010251547465859922,HP:0002099,Asthma
C1096624,Periumbilical pain,periumbilical pain,0.0012176334675482897,,
C0154808,Retinal detachment with retinal defect,retinal detachment ,0.0019763381610015283,HP:0000541,Retinal detachment
C0332815,Nonvenomous insect bite,nonvenomous insect bite,0.0021022979692690066,,
C0154713,"Partial epilepsy, with impairment of consciousness, with intractable epilepsy"," epilepsy, ",0.012679046670081994,HP:0001250,Seizures
C0154712,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.003752887713516421,,
C0154710,"Generalized convulsive epilepsy, with intractable epilepsy","generalized convulsive epilepsy, ",0.018469677979448946,HP:0002197,Generalized seizures
C0040485,Torticollis,,0.011604939402622529,HP:0000473,Torticollis
C0154716,"Infantile spasms, with intractable epilepsy"," spasms, ",0.0041917672689981535,HP:0004305,Involuntary movements
C0154715,"Infantile spasms, without mention of intractable epilepsy"," spasms, ",0.015227882411225017,HP:0004305,Involuntary movements
C0154246,"Urea Cycle Disorders, Inborn","urea cycle disorders, inborn",0.012459927493337264,HP:0001939,Abnormality of metabolism/homeostasis
C0154719,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy"," forms of epilepsy and recurrent seizures, ",0.006812144250833857,HP:0002197,Generalized seizures
C0007570,Celiac Disease,,0.005724111275978063,HP:0012538,Gluten intolerance
C0158925,Other cranial and peripheral nerve injuries due to birth trauma, cranial and peripheral nerve injuries due to birth trauma,0.0014479740584472905,HP:0000759,Abnormal peripheral nervous system morphology
C0014065,Congenital cerebral hernia,,0.0047290898092028685,HP:0002084,Encephalocele
C2362836,"Other forms of migraine, without mention of intractable migraine without mention of status migrainosus"," forms of migraine, ",0.0015364731396293153,HP:0002076,Migraine
C0424605,Developmental delay (disorder),developmental delay (disorder),0.041402145670795185,HP:0001263,Global developmental delay
C0159039,Spontaneous bruising,spontaneous bruising,0.001241536187850861,HP:0000978,Bruising susceptibility
C0030252,Palpitations,,0.003307592240024887,HP:0001962,Palpitations
C0149526,Allergic urticaria,allergic urticaria,0.003575689565621769,HP:0001025,Urticaria
C0149523,Acute cystitis,acute cystitis,0.0025194655653550477,HP:0012786,Recurrent cystitis
C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.008080556911780588,HP:0000708,Behavioral abnormality
C0011168,Deglutition Disorders,,0.026469509710085635,HP:0002015,Dysphagia
C0041970,Urethral fistula,,0.0034918006085552984,HP:0010480,Urethral fistula
C0549423,Obstructive Hydrocephalus,,0.03608660948266951,HP:0010953,Noncommunicating hydrocephalus
C0340629,Aortic aneurysm without mention of rupture NOS,aortic aneurysm ,0.0050414345085143565,HP:0004942,Aortic aneurysm
C0041974,Urethral Stricture,,0.002146072079113183,HP:0012227,Urethral stricture
C0041207,"Truncus Arteriosus, Persistent","truncus arteriosus, persistent",0.0022506944548250137,HP:0001660,Truncus arteriosus
C0155823,Other polyp of sinus, polyp of sinus,0.0012328874533219542,HP:0011793,Neoplasm by anatomical site
C0155537,Impaired auditory discrimination,impaired auditory discrimination,0.0115545800410476,HP:0000364,Hearing abnormality
C0155829,Enlargement of tonsil or adenoid,enlargement of tonsil or adenoid,0.03300761981321685,HP:3000033,Abnormality of nasopharyngeal adenoids
C0546826,Dermatophytosis of the body,dermatophytosis of the body,0.0021317141574953157,,
C0001339,Acute pancreatitis,,0.0030767198078318144,HP:0001735,Acute pancreatitis
C0016167,Anal Fissure,,0.0010799308773555899,HP:0012390,Anal fissure
C0157917,Pauciarticular juvenile rheumatoid arthritis,pauciarticular juvenile rheumatoid arthritis,0.0040417281735778444,HP:0005681,Juvenile rheumatoid arthritis
C1719405,Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, (focal) () epilepsy and epileptic syndromes ,0.0015909725994253717,,
C0004691,Balanoposthitis,balanoposthitis,0.0027312199921983157,HP:0030683,Vaginitis
C0348737,Other ulcerative colitis, ulcerative colitis,0.001147430687143914,HP:0100279,Ulcerative colitis
C0157701,Cellulitis and abscess of buttock,cellulitis and abscess of buttock,0.0015173374070521306,HP:0010771,Pilonidal abscess
C0157702,"Cellulitis and abscess of leg, except foot","cellulitis and abscess of leg, except foot",0.006351843107157452,HP:0002719,Recurrent infections
C0005586,Bipolar Disorder,,0.015560308090846586,HP:0007302,Bipolar affective disorder
C0272126,Evans syndrome,evans syndrome,0.0022479867523488638,,
C0434685,Closed traumatic dislocation of patellofemoral joint,closed traumatic dislocation of patellofemoral joint,0.0018337684108670445,,
C0156092,Acute appendicitis with generalized peritonitis,acute appendicitis ,0.0019351992764667298,,
C0156093,Acute appendicitis with peritoneal abscess (disorder),acute appendicitis ,0.0023681784392412773,,
C0156094,Acute appendicitis without mention of peritonitis,acute appendicitis ,0.0016858913900355808,,
C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.023953442021963395,HP:0002719,Recurrent infections
C0478056,Other obstructive defects of renal pelvis and ureter, obstructive defects of renal pelvis and ureter,0.02448863605767917,HP:0000069,Abnormality of the ureter
C0478058,Other specified congenital malformations of kidney,phenotypic abnormality of kidney,0.006754002588339894,HP:0000077,Abnormality of the kidney
C0375777,Infection with microorganisms resistant to penicillins,infection ,0.0022575592648640063,HP:0002719,Recurrent infections
C0021933,Intussusception,,0.001082301580779008,HP:0002576,Intussusception
C0014868,Esophagitis,,0.021140715794459468,HP:0100633,Esophagitis
C0014869,Peptic Esophagitis,peptic esophagitis,0.0023312529678140423,HP:0100633,Esophagitis
C1561874,"Circadian rhythm sleep disorder, irregular sleep wake type","circadian rhythm sleep disorder, irregular sleep wake type",0.001079708326721187,,
C0156274,Other functional disorder of bladder, functional disorder of bladder,0.0010798504058844064,HP:0000009,Functional abnormality of the bladder
C0033677,Protein-Energy Malnutrition,protein-energy malnutrition,0.00465058790077978,HP:0001939,Abnormality of metabolism/homeostasis
C0156273,Bladder Diverticulum,,0.00123010464415535,HP:0000015,Bladder diverticulum
C0375489,Other dyschromia, dyschromia,0.007172234744609155,HP:0011121,Abnormality of skin morphology
C0375487,"Contact dermatitis and other eczema, unspecified cause","contact dermatitis and  eczema,  cause",0.008029848387749759,HP:0001047,Atopic dermatitis
C0017168,Gastroesophageal reflux disease,,0.08568534547231325,HP:0002020,Gastroesophageal reflux
C0033816,Pseudomonas infection in conditions classified elsewhere and of unspecified site,pseudomonas infection in conditions classified elsewhere and of  site,0.0015714032069046183,,
C0158497,Adolescent postural kyphosis,adolescent postural kyphosis,0.001306533571834529,,
C0158490,Acquired equinus deformity of foot,acquired equinus deformity of foot,0.0013664212337659522,HP:0001762,Talipes equinovarus
C0158493,Acquired cavovarus deformity of foot,acquired cavovarus deformity of foot,0.00257818926165405,,
C0027498,Nausea and vomiting,,0.007933944900966189,HP:0002017,Nausea and vomiting
C0263819,Recurrent dislocation of lower leg joint,recurrent dislocation of lower leg joint,0.0012021431605012626,,
C0022650,Kidney Calculi,kidney calculi,0.005533469266947557,HP:0000787,Nephrolithiasis
C0155336,Esotropia with accommodative compensation,esotropia ,0.010478537523804303,HP:0000565,Esotropia
C0029434,Osteogenesis Imperfecta,osteogenesis imperfecta,0.010367498660491109,HP:0000924,Abnormality of the skeletal system
C0432068,"Congenital musculoskeletal deformities of skull, face, and jaw",abnormality of the head,0.04766121074737194,HP:0000234,Abnormality of the head
C0338893,"Major depressive affective disorder, recurrent episode, in partial or unspecified remission","major depressive affective disorder, re, ",0.0011989605463104595,HP:0000716,Depression
C0158728,Other congenital valgus deformities of feet, congenital valgus deformities of feet,0.0013454295412882544,,
C0158729,Other congenital deformities of feet, congenital deformities of feet,0.0027741825703401428,HP:0001760,Abnormality of the foot
C0158720,Congenital bowing of tibia and/or fibula,congenital bowing of tibia and/or fibula,0.0014761795150548982,,
C0158725,Other congenital varus deformities of feet, congenital varus deformities of feet,0.0021499180182108896,,
C0521648,Neonatal respiratory failure,neonatal respiratory failure,0.0018101626971300212,HP:0002093,Respiratory insufficiency
C0375554,Other urinary incontinence, urinary incontinence,0.0024385729222938133,HP:0000020,Urinary incontinence
C0375555,"Abdominal pain, other specified site","abdominal pain,  specified site",0.0017370547563259836,HP:0002027,Abdominal pain
C0476232,Jaundice (not of newborn),jaundice (not of newborn),0.0018227504344373784,HP:0006579,Prolonged neonatal jaundice
C0949135,Other constipation, constipation,0.005361588266455137,HP:0002019,Constipation
C0153676,Secondary malignant neoplasm of lung,secondary malignant neoplasm of lung,0.0038572600652185454,HP:0100526,Neoplasm of the lung
C0011991,Diarrhea,,0.014149940680677191,HP:0002014,Diarrhea
C0260398,Need for desensitization to allergens,need for desensitization to allergens,0.001082983565015684,HP:0100326,Immunologic hypersensitivity
C0085584,Encephalopathies,,0.027251822320675082,HP:0001298,Encephalopathy
C0085580,Essential Hypertension,essential hypertension,0.012065283217585834,HP:0000822,Hypertension
C0260395,Unspecified combined vaccine, combined vaccine,0.0028200415621189214,HP:0005368,Abnormality of humoral immunity
C0026848,Myopathy,,0.0019907577244966733,HP:0003198,Myopathy
C2745960,Neonatal obstruction of nasolacrimal duct,neonatal obstruction of nasolacrimal duct,0.0023010035709810943,HP:0000579,Nasolacrimal duct obstruction
C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.004398007986461989,HP:0002360,Sleep disturbance
C0085639,Falls,,0.004335353492004361,HP:0002527,Falls
C0869423,"Mineral deficiency, NEC in ICD9CM_2014","mineral deficiency,",0.0010350813959199023,,
C0009806,Constipation,,0.10058180226022276,HP:0002019,Constipation
C0011757,Developmental Coordination Disorder,motor delay,0.06399272084173964,HP:0001270,Motor delay
C0038436,Post-Traumatic Stress Disorder,post-traumatic stress disorder,0.011446307671894423,,
C0029741,Other specified disorders of muscle, specified disorders of muscle,0.0025344780363705803,HP:0003011,Abnormality of the musculature
C0158155,Effusion of lower leg joint,effusion of lower leg joint,0.0019366745237568816,HP:0100491,Abnormality of lower limb joint
C0375162,"Schizo-affective type schizophrenia, unspecified state"," schizophrenia,  state",0.006117742632751717,,
C0029745,Other specified aplastic anemias, specified aplastic anemias,0.0023835778477122064,HP:0012130,Abnormality of cells of the erythroid lineage
C0040761,Transposition of Great Vessels,transposition of great vessels,0.005929274347219003,HP:0001669,Transposition of the great arteries
C0020474,"Hyperlipidemia, Familial Combined",,0.0011166232386244275,HP:0008158,Hyperapobetalipoproteinemia
C0154125,Neoplasm of uncertain behavior of soft tissues,neoplasm of uncertain behavior of soft tissues,0.0010666246357080155,HP:0011793,Neoplasm by anatomical site
C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.0702061951676609,HP:0001263,Global developmental delay
C0878708,Other abnormality of red blood cells, abnormality of red blood cells,0.0011656357151123367,HP:0001877,Abnormality of erythrocytes
C0003132,Anoxic Encephalopathy,anoxic encephalopathy,0.0033339370084780793,HP:0012638,Abnormality of nervous system physiology
C0023654,Lichenification and lichen simplex chronicus,lichenification and lichen simplex chronicus,0.0017798054737340056,,
C0149846,Achilles bursitis,achilles bursitis,0.0022713684804239326,,
C0677061,Pain in thoracic spine,pain in thoracic spine,0.0011712748577411625,HP:0100749,Chest pain
C0024207,"Lymphadenitis, unspecified, except mesenteric","lymphadenitis, , except mesenteric",0.0012702510756501311,,
C0221002,"Hyperparathyroidism, Primary",,0.0010654571992078036,HP:0008200,Primary hyperparathyroidism
C0012711,Disorders of bilirubin excretion,disorders of bilirubin excretion,0.0010799458632810047,HP:0001939,Abnormality of metabolism/homeostasis
C0154724,Cerebral cyst,cerebral cyst,0.005780742667437568,HP:0010576,Intracranial cystic lesion
C0154722,"Epilepsy, unspecified, with intractable epilepsy","epilepsy, , ",0.01119719725014173,HP:0001250,Seizures
C0154720,"Other forms of epilepsy and recurrent seizures, with intractable epilepsy"," forms of epilepsy and recurrent seizures, ",0.005402167383098314,HP:0002197,Generalized seizures
C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.07474422012987057,HP:0001250,Seizures
C0270148,Perinatal cyanotic attacks,perinatal cyanotic attacks,0.0015662686628974615,,
C0004063,Assault,assault,0.0011575905340554032,,
C0158936,Interstitial emphysema and related conditions,interstitial emphysema and related conditions,0.001293605445095873,,
C0158935,Congenital pneumonia,congenital pneumonia,0.0010353593974983635,,
C0158931,"Severe birth asphyxia, APGAR 0-3","severe birth asphyxia, apgar 0-3",0.0022751981967404395,,
C0158939,Other and unspecified atelectasis of newborn, and  atelectasis of newborn,0.0010834169227308392,HP:0100750,Atelectasis
C0149530,Congenital heart block,congenital heart block,0.004539181219681129,HP:0001627,Abnormal heart morphology
C0265618,Reduction deformity of lower limb,reduction deformity of lower limb,0.0032424707359189086,HP:0002814,Abnormality of the lower limb
C0004998,Benign neoplasm of skin,benign neoplasm of skin,0.002021951557688254,HP:0008069,Neoplasm of the skin
C0159045,"Swelling, mass, or lump in head and neck","swelling, mass, or lump in head and neck",0.003466507200679009,,
C0159047,Symbolic dysfunction,impaired social interactions,0.3798649281528347,HP:0000735,Impaired social interactions
C0004991,Benign neoplasm of colon,benign neoplasm of colon,0.0010328487804644175,HP:0100273,Neoplasm of the colon
C0159043,"Other symptoms concerning nutrition, metabolism, and development"," symptoms concerning nutrition, metabolism, and development",0.002784962455675103,HP:0000708,Behavioral abnormality
C0431320,Thoracic spina bifida with hydrocephalus,thoracic spina bifida ,0.0029648895042013582,,
C0011175,Dehydration,,0.008159651153297325,HP:0001944,Dehydration
C0040588,Tracheoesophageal Fistula,,0.0013430982508870891,HP:0002575,Tracheoesophageal fistula
C0155834,Other chronic diseases of tonsils and adenoids, chronic diseases of tonsils and adenoids,0.0029357841806363217,HP:3000033,Abnormality of nasopharyngeal adenoids
C0020302,Hydrophthalmos,,0.002404641971858255,HP:0001087,Congenital glaucoma
C0546839,Other myopathies, myopathies,0.0018965141162235613,HP:0003202,Skeletal muscle atrophy
C0008698,Chronic maxillary sinusitis,chronic maxillary sinusitis,0.004939437620996758,HP:0430028,Hyperplasia of the maxilla
C0153960,Benign neoplasm of bones of skull and face,benign neoplasm of bones of skull and face,0.0011688274015402632,,
C0010623,Cyst and pseudocyst of pancreas,cyst and pseudocyst of pancreas,0.0034992076555095193,,
C0153966,Benign neoplasm of long bones of lower limb,benign neoplasm of long bones of lower limb,0.0021581401922360793,HP:0011793,Neoplasm by anatomical site
C0152166,Pancreatic steatorrhea,pancreatic steatorrhea,0.003143827435402303,,
C0152165,Persistent vomiting,persistent vomiting,0.0054144719270304825,,
C0549567,Pigmentation Disorders,pigmentation disorders,0.0029481732226900943,HP:0001000,Abnormality of skin pigmentation
C0152169,Renal Colic,renal colic,0.001354756939770505,,
C0152189,Stimulus deprivation amblyopia,stimulus deprivation amblyopia,0.004994397772200375,,
C0553977,Acute and subacute bacterial endocarditis,acute and subacute bacterial endocarditis,0.0010248217612469767,HP:0006689,Bacterial endocarditis
C0152183,Explosive personality disorder,explosive personality disorder,0.0011725915876719059,HP:0012075,Personality disorder
C0152187,Amblyopia ex anopsia,amblyopia ex anopsia,0.0010798504058844064,,
C0238551,Left lower quadrant pain,left lower quadrant pain,0.0020915470511681258,,
C0022823,Acquired postural kyphosis,acquired postural kyphosis,0.011529763100589835,HP:0002808,Kyphosis
C0022820,Kyphoscoliosis and scoliosis,kyphoscoliosis and scoliosis,0.00166444089817255,HP:0002650,Scoliosis
C0272153,Neonatal polycythemia,neonatal polycythemia,0.0011651955667801278,,
C0024796,Marfan Syndrome,marfan syndrome,0.002591788044648998,,
C0156081,"Unspecified gastritis and gastroduodenitis, without mention of hemorrhage"," gastritis and gastroduodenitis, ",0.002251706569682006,HP:0005263,Gastritis
C0156083,"Duodenitis, without mention of haemorrhage","duodenitis, ",0.0020122281435995446,HP:0100633,Esophagitis
C0920296,Developmental reading disorder,developmental reading disorder,0.010480905329598387,,
C2315800,Oral phase dysphagia,oral phase dysphagia,0.00247413697655018,,
C0008031,Chest Pain,,0.004126253928910126,HP:0100749,Chest pain
C0014877,Esotropia,,0.02257831368433062,HP:0000565,Esotropia
C0549397,Deviated nasal septum,,0.0015836429601310909,HP:0004411,Deviated nasal septum
C1561849,Insomnia due to medical condition classified elsewhere,insomnia due to medical condition classified elsewhere,0.0014668585696731035,,
C0013069,Double Outlet Right Ventricle,,0.007808807906237334,HP:0001719,Double outlet right ventricle
C0728950,Vomiting alone,vomiting alone,0.02221492052765887,HP:0002013,Vomiting
C0152212,Intermittent alternating esotropia,intermittent alternating esotropia,0.006068689116561278,HP:0001137,Alternating esotropia
C1456201,Anomalies of tooth position of fully erupted teeth,anomalies of tooth position of fully erupted teeth,0.0030211296647411983,,
C0152216,Esophoria,esophoria,0.0015241821903588715,,
C0152217,Exophoria,exophoria,0.0027869615154157757,,
C0042870,Vitamin D Deficiency,,0.003145616997492039,HP:0100512,Vitamin D deficiency
C0002418,Amblyopia,,0.0024764613409483972,HP:0000646,Amblyopia
C0158485,Acquired genu varum,acquired genu varum,0.001326464497206301,HP:0002970,Genu varum
C0158484,Acquired genu valgum,acquired genu valgum,0.0012705713919443791,HP:0002857,Genu valgum
C1955733,"Peripheral T cell lymphoma, lymph nodes of inguinal region and lower limb","peripheral t cell lymphoma, lymph nodes of inguinal region and lower limb",0.0010799308773555899,,
C0158480,Acquired coxa valga,acquired coxa valga,0.0024740075836874927,HP:0002673,Coxa valga
C0701146,"Specified congenital anomalies of anterior chamber, chamber angle, and related structures","specified congenital anomalies of anterior chamber, chamber angle, and related structures",0.0010094540069020452,,
C0158489,Acquired clubfoot,acquired clubfoot,0.012315543777497212,HP:0001762,Talipes equinovarus
C0158488,Other acquired deformities of ankle and foot, acquired deformities of ankle and foot,0.0038691833195623,,
C0013720,Ehlers-Danlos Syndrome,ehlers-danlos syndrome,0.004480322904733127,,
C0410740,Acquired deformity of finger,,0.0013445760409536438,HP:0004097,Deviation of finger
C0012236,DiGeorge Syndrome,digeorge syndrome,0.0037757450871846497,HP:0040064,Abnormality of limbs
C1282912,"Juvenile osteochondrosis of lower extremity, excluding foot","juvenile osteochondrosis of lower extremity, excluding foot",0.0023555535565076384,,
C1306246,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.037483284758155745,,
C1961111,Tremor NEC in ICD9CM_2014,tremor,0.001392022319625202,HP:0001337,Tremor
C0338886,"Major depressive affective disorder, single episode, in partial or unspecified remission","major depressive affective disorder, , ",0.010069564714416937,HP:0000716,Depression
C0153633,Malignant neoplasm of brain,malignant neoplasm of brain,0.0040828822596214705,HP:0030692,Brain neoplasm
C1955518,Other dysphagia, dysphagia,0.001657457113406952,HP:0002015,Dysphagia
C0153634,Malignant neoplasm of cerebrum (excluding lobes and ventricles),malignant neoplasm of cerebrum (excluding lobes and ventricles),0.003952644245356305,,
C0271411,Referred otalgia,referred otalgia,0.0038742483825741397,HP:0002315,Headache
C0158734,Polydactyly of toes,,0.0012598269395579767,HP:0001829,Foot polydactyly
C0158736,Syndactyly of fingers with fusion of bones,,0.001103429958005129,HP:0010492,Osseous finger syndactyly
C1320640,Peripheral degeneration of retina,,0.002092128489493316,HP:0007769,Peripheral retinal degeneration
C0158733,Hand polydactyly,,0.0051376499597526925,HP:0001161,Hand polydactyly
C0265973,Vascular hamartoma of skin,vascular hamartoma of skin,0.008368101980527648,,
C2349442,"Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus","variants of migraine, not elsewhere classified, ",0.001450680775061132,,
C0375549,Other specified retention of urine, specified retention of urine,0.0011694323865662863,,
C0264156,Acquired unequal leg length,acquired unequal leg length,0.011128021653974047,,
C0264150,Acquired deformity of ankle AND/OR foot,acquired deformity of ankle and/or foot,0.001167695703737726,,
C0342115,Non-toxic uninodular goiter,non-toxic uninodular goiter,0.0012263833649264774,,
C0035086,Renal Osteodystrophy,renal osteodystrophy,0.002774642904421314,HP:0011277,Abnormality of the urinary system physiology
C0154007,Benign neoplasm of testis,benign neoplasm of testis,0.003114738972316406,HP:0010788,Testicular neoplasm
C0018801,Heart failure,heart failure,0.00215539815806656,HP:0001635,Congestive heart failure
C0018802,Congestive heart failure,,0.028939121040434893,HP:0001635,Congestive heart failure
C0029591,Other disorders of lipoid metabolism, disorders of lipoid metabolism,0.0025336146717046403,,
C0029594,Other disorders of plasma protein metabolism, disorders of plasma protein metabolism,0.0017642742148036193,HP:0001939,Abnormality of metabolism/homeostasis
C0158020,Unspecified polyarthropathy or polyarthritis involving hand, polyarthropathy or polyarthritis involving hand,0.001806418566878833,HP:0001854,Gout (feet)
C0260654,Mental and behavioral problems with learning in ICD9CM,mental and behavioral problems ,0.001280195623903477,HP:0000708,Behavioral abnormality
C0260655,Mental and behavioral problems with communication [including speech],mental and behavioral problems ,0.0011827860973199582,HP:0000708,Behavioral abnormality
C0476465,Other unknown and unspecified cause of morbidity and mortality, unknown and  cause of ity and mortality,0.006664835390257248,HP:0002719,Recurrent infections
C0235299,Right upper quadrant pain,right upper quadrant pain,0.0014271186198676444,HP:0012531,Pain
C0302467,Congenital anomaly of aorta,congenital anomaly of aorta,0.002150087986695328,HP:0030680,Abnormality of cardiovascular system morphology
